"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","qValuesBatch","pValuesBatch","SYMBOL"
"219012_s_at",-0.298353664393112,5.86977434325078,-5.07267678205706,0.00346379198447436,0.895783980078545,-2.64473785468018,NA,NA,"EMSY"
"207306_at",0.294649522037335,5.30355728083338,5.06476451159042,0.00348786924168767,0.895783980078545,-2.64675288003277,NA,NA,"TCF15"
"206674_at",0.379874014003125,3.77151761324423,5.04381222568405,0.00355257195406352,0.895783980078545,-2.65211794659603,NA,NA,"FLT3"
"213908_at",-0.326576258745556,3.5500942848251,-5.03943084228952,0.00356627763116873,0.895783980078545,-2.65324521955885,NA,NA,"NA"
"215915_at",0.296762976224966,2.94040154346944,5.03259590178792,0.00358778117430456,0.895783980078545,-2.65500748708471,NA,NA,"GULP1"
"211635_x_at",0.385804730887218,5.13275686363795,5.01540890870963,0.00364252179883626,0.895783980078545,-2.65945899393978,NA,NA,"IGHV1-69"
"206682_at",0.291403561595648,4.13325603824213,4.97936547596988,0.00376049861772176,0.895783980078545,-2.66888881467006,NA,NA,"CLEC10A"
"216062_at",-0.297514890322313,3.32439995667006,-4.94702653235633,0.00387013658357841,0.895783980078545,-2.67745957884258,NA,NA,"NA"
"211925_s_at",0.355801094385944,3.05507594707692,4.93218256317917,0.00392170019843305,0.895783980078545,-2.6814289475927,NA,NA,"PLCB1"
"210504_at",0.319355144824402,3.33014537386508,4.92592543176732,0.00394367399309054,0.895783980078545,-2.68310884396912,NA,NA,"KLF1"
"220310_at",0.323273851658447,3.73138060824695,4.91918679580222,0.00396749854422912,0.895783980078545,-2.68492247499939,NA,NA,"TUBAL3"
"210862_s_at",0.297080113463678,4.23419137594508,4.89932356766671,0.00403870197275563,0.895783980078545,-2.69029549184148,NA,NA,"SARDH"
"221161_at",0.316062304950399,4.49075426474445,4.88664615966366,0.00408492078149909,0.895783980078545,-2.69374596794183,NA,NA,"ASCL3"
"219369_s_at",0.412855574378177,6.53781390941378,4.88387498821775,0.00409510527776669,0.895783980078545,-2.69450242586618,NA,NA,"OTUB2"
"215941_at",0.310152779023637,3.66835331471327,4.8613225363057,0.00417909219470287,0.895783980078545,-2.70068834811766,NA,NA,"NA"
"221590_s_at",-0.407246352187042,5.04443415390101,-4.85382767327501,0.00420744418175126,0.895783980078545,-2.70275587712886,NA,NA,"ALDH6A1"
"203501_at",0.309181394194991,4.0109824501657,4.84521387001895,0.00424030456757938,0.895783980078545,-2.70513936075262,NA,NA,"CPQ"
"219893_at",0.315537734874133,6.373498680032,4.83528136903765,0.00427856524512863,0.895783980078545,-2.70789744009409,NA,NA,"CCDC71"
"206732_at",0.303905324490422,2.69031273936581,4.83502995592664,0.00427953888166752,0.895783980078545,-2.70796738829917,NA,NA,"SLITRK3"
"204437_s_at",-0.298834420589793,4.7024218642539,-4.8337624687238,0.00428445133323774,0.895783980078545,-2.70832013068968,NA,NA,"FOLR1"
"220460_at",0.283537461458875,2.73480685581601,4.81381999493945,0.00436260941752132,0.895783980078545,-2.71389257604361,NA,NA,"SLCO1C1"
"220111_s_at",0.270982420229078,3.33891935567988,4.80810106227945,0.00438532667768322,0.895783980078545,-2.71549841033444,NA,NA,"ANO2"
"219584_at",0.273384474226423,3.6391367788247,4.80748876948974,0.00438776698929274,0.895783980078545,-2.71567054485552,NA,NA,"PLA1A"
"208346_at",0.300009872186252,3.18665361175161,4.80471590266108,0.00439883803527174,0.895783980078545,-2.71645058618692,NA,NA,"PPBPP2"
"215761_at",0.2784848124552,4.2687975309741,4.79863684837689,0.0044232228439039,0.895783980078545,-2.71816358200496,NA,NA,"DMXL2"
"219773_at",0.271262340353018,3.22030231759789,4.79606480613377,0.00443358712094403,0.895783980078545,-2.71888954316385,NA,NA,"NOX4"
"214587_at",-0.389271166985033,5.86980469193491,-4.76018552159496,0.00458113744959568,0.895783980078545,-2.72909099895961,NA,NA,"COL8A1"
"203685_at",-0.300934288093389,4.4127558397282,-4.75947126569913,0.00458413193847401,0.895783980078545,-2.72929550026237,NA,NA,"BCL2"
"211390_at",0.352535484997003,2.78869386995253,4.74670352808676,0.00463804413532735,0.895783980078545,-2.73296048741059,NA,NA,"N4BP2L1"
"201849_at",-0.309397375188942,10.3367298073232,-4.74257481057289,0.00465563448768634,0.895783980078545,-2.73414946029905,NA,NA,"BNIP3"
"206355_at",-0.356964743111405,3.38053594773239,-4.73619326633554,0.00468297504609042,0.895783980078545,-2.73599088020619,NA,NA,"GNAL"
"206493_at",0.336626049536947,5.09065180776466,4.72960324162003,0.00471140393014735,0.895783980078545,-2.73789716707321,NA,NA,"ITGA2B"
"211507_s_at",-0.299367652733808,4.59034549163426,-4.72509696191015,0.00473095862781816,0.895783980078545,-2.7392034531778,NA,NA,"MTMR3"
"217441_at",0.300832800881152,4.62449196065641,4.721243662137,0.00474775424741662,0.895783980078545,-2.74032223496032,NA,NA,"USP33"
"216286_at",0.262163453883525,2.60797678751622,4.71126969486334,0.00479154964323593,0.895783980078545,-2.74322576467021,NA,NA,"NA"
"205389_s_at",0.461868289954094,3.16411575854257,4.6971051493907,0.00485455110652343,0.895783980078545,-2.74736825478888,NA,NA,"ANK1"
"207537_at",0.315190721966813,4.36375273054146,4.69389189542371,0.00486897607911349,0.895783980078545,-2.74831110722463,NA,NA,"PFKFB1"
"219059_s_at",0.263398147942876,4.45058216680567,4.69091898996794,0.00488236622853411,0.895783980078545,-2.74918446579638,NA,NA,"LYVE1"
"216075_at",0.405623379403676,3.82469579507616,4.68063920167759,0.00492899625709654,0.895783980078545,-2.75221203917344,NA,NA,"ST3GAL5"
"215361_at",-0.29867246670171,2.86887850804153,-4.67541659596071,0.00495288356782805,0.895783980078545,-2.75375474461193,NA,NA,"DOCK5"
"215700_x_at",0.277532905194257,6.19152225781171,4.67420686835585,0.00495843572760936,0.895783980078545,-2.75411252517029,NA,NA,"CPNE6"
"201843_s_at",-0.306951625670704,9.22769938838479,-4.66743922354251,0.00498962949771423,0.895783980078545,-2.75611712858186,NA,NA,"EFEMP1"
"209395_at",-0.353052558054059,4.36653532464512,-4.66278648110159,0.00501120674023418,0.895783980078545,-2.75749829864163,NA,NA,"CHI3L1"
"215811_at",0.375099290410385,3.48253984593048,4.62531496985246,0.00518896874873369,0.895783980078545,-2.76871172652075,NA,NA,"SNCA"
"213106_at",-0.261426197473845,5.68447915512238,-4.61808266406131,0.00522411121616691,0.895783980078545,-2.77089456262016,NA,NA,"ATP8A1"
"206497_at",-0.261720519347588,4.41154810374808,-4.61095320334836,0.00525902329380509,0.895783980078545,-2.77305227509671,NA,NA,"COA1"
"204381_at",0.307075425929376,6.37647530710461,4.6098386118809,0.00526450563146372,0.895783980078545,-2.77339013534829,NA,NA,"LRP3"
"208195_at",0.290752844954063,3.3932729098943,4.6093880493616,0.0052667236851782,0.895783980078545,-2.77352675287884,NA,NA,"TTN"
"214676_x_at",0.333266085309512,5.42428243656099,4.57531272711895,0.00543764212278733,0.895783980078545,-2.7839274489913,NA,NA,"MUC3B"
"205194_at",-0.335318359098519,7.388360933446,-4.57004829382771,0.0054646151961001,0.895783980078545,-2.7855464223804,NA,NA,"PSPH"
"220148_at",0.311861401223173,3.45190618569359,4.56650485749867,0.00548285746662497,0.895783980078545,-2.7866379750178,NA,NA,"ALDH8A1"
"209919_x_at",0.302728536626412,5.29884328123683,4.53662403735626,0.00563951677551002,0.895783980078545,-2.79590186323,NA,NA,"NA"
"217355_at",0.254980584995906,3.33143674387272,4.53594163498727,0.00564315434306838,0.895783980078545,-2.79611466732451,NA,NA,"NA"
"217368_at",-0.331103536997205,5.87340487589748,-4.52838651949132,0.00568360855058343,0.895783980078545,-2.79847441576705,NA,NA,"NA"
"207742_s_at",0.254599095928914,4.54223417601992,4.51818487342322,0.00573876578228923,0.895783980078545,-2.80167162956231,NA,NA,"NR6A1"
"220797_at",-0.27259657452674,6.22917404466593,-4.50266123449016,0.00582388642097207,0.895783980078545,-2.80656079827087,NA,NA,"METTL16"
"221371_at",0.283225853272161,3.69769388219084,4.48631354787908,0.00591510371606087,0.895783980078545,-2.81174103044618,NA,NA,"TNFSF18"
"212657_s_at",0.285247095447888,4.18043672495933,4.48108598786354,0.00594461945135781,0.895783980078545,-2.8134043910224,NA,NA,"IL1RN"
"214627_at",0.253434910786983,3.99246622740917,4.46433753461381,0.00604033400676239,0.895783980078545,-2.81875608707411,NA,NA,"EPX"
"201195_s_at",0.261142053040668,12.2944454422761,4.43613795205557,0.00620553204202636,0.895783980078545,-2.82784478403257,NA,NA,"SLC7A5"
"201737_s_at",-0.336856099389949,6.35218493482401,-4.41698131952905,0.00632072533584124,0.895783980078545,-2.83407522696181,NA,NA,"MARCHF6"
"211438_at",-0.245674067734028,3.90753473312049,-4.4153064308908,0.00633091339987289,0.895783980078545,-2.83462214083553,NA,NA,"TRHR"
"205901_at",0.26649661408466,3.56889138234517,4.40881576889839,0.00637057407511992,0.895783980078545,-2.83674490583306,NA,NA,"PNOC"
"206515_at",0.269764375215727,3.0461755633765,4.40270766816727,0.00640815869469441,0.895783980078545,-2.83874738509618,NA,NA,"CYP4F3"
"221930_at",0.292257217012467,3.8458039840741,4.39979451156862,0.00642617394761016,0.895783980078545,-2.83970408710452,NA,NA,"PHF7"
"213043_s_at",0.329111435988363,10.8652876192532,4.39395609606561,0.00646245515336918,0.895783980078545,-2.8416246855757,NA,NA,"MED24"
"207767_s_at",0.245755407013333,4.44144777004901,4.39322525966255,0.00646701332151499,0.895783980078545,-2.8418654036085,NA,NA,"EGR4"
"211117_x_at",0.311430013222716,3.42246602163313,4.39024681356561,0.00648562797626509,0.895783980078545,-2.84284712230971,NA,NA,"ESR2"
"217262_s_at",-0.254233134423245,3.51512917447917,-4.38945255306448,0.00649060234972015,0.895783980078545,-2.8431091060804,NA,NA,"CELSR1"
"204646_at",-0.248572564548457,7.6061698488556,-4.38877570738776,0.00649484483289101,0.895783980078545,-2.84333242399868,NA,NA,"DPYD"
"203507_at",0.312240882980649,4.52687457552244,4.38555254269253,0.00651509155155349,0.895783980078545,-2.84439666788526,NA,NA,"CD68"
"204377_s_at",0.296286584811139,5.67725480171467,4.36011098116435,0.00667748134693122,0.895783980078545,-2.85284344272084,NA,NA,"DCAF1"
"219483_s_at",0.290306331456783,7.89728538657586,4.35839265268848,0.00668861608985992,0.895783980078545,-2.85341691597453,NA,NA,"PORCN"
"221901_at",0.308141450053005,4.5986822850102,4.35749723722368,0.0066944268363537,0.895783980078545,-2.85371590084273,NA,NA,"SHISAL1"
"215503_at",0.267536413804094,3.11543757010629,4.34799624699894,0.00675644214123571,0.895783980078545,-2.85689467319525,NA,NA,"SPINT3"
"220245_at",0.29979857647391,5.52423654104884,4.34135457570133,0.0068001866073437,0.895783980078545,-2.85912368310514,NA,NA,"SLC45A2"
"210330_at",0.306245169319876,2.76657851965907,4.33720192263417,0.00682770304330815,0.895783980078545,-2.86052024129062,NA,NA,"SGCD"
"212847_at",-0.283836938651587,7.14684618052152,-4.3262480471976,0.00690090265158878,0.895783980078545,-2.86421477266805,NA,NA,"FUBP1"
"214537_at",-0.248515179250385,4.85430784633515,-4.32239076674987,0.00692689365596638,0.895783980078545,-2.86551945804634,NA,NA,"H1-3"
"217483_at",0.253707901335212,4.57575491240234,4.32082723772589,0.00693746103371678,0.895783980078545,-2.86604885552728,NA,NA,"FOLH1"
"221116_at",0.319953640487948,4.91073887398978,4.30743478056848,0.00702873978146425,0.895783980078545,-2.87059645269138,NA,NA,"NA"
"222381_at",0.245775780415584,4.37222103631699,4.30598863197424,0.00703867863654899,0.895783980078545,-2.87108891126674,NA,NA,"NA"
"203861_s_at",0.260565082506639,5.40463578191261,4.3040808344546,0.00705181496919311,0.895783980078545,-2.8717389935489,NA,NA,"ACTN2"
"206607_at",0.270390223057775,4.47418541339948,4.30189286005454,0.00706691520588522,0.895783980078545,-2.87248513181727,NA,NA,"CBL"
"222331_at",0.263009789796692,4.92994558771748,4.30089462222936,0.00707381686125636,0.895783980078545,-2.87282575670942,NA,NA,"NA"
"210687_at",0.267471370928171,4.72070178059614,4.29404581327839,0.00712137795149774,0.895783980078545,-2.87516626879813,NA,NA,"CPT1A"
"217036_at",0.298040639079467,3.61417976517615,4.29315450423003,0.00712759458213784,0.895783980078545,-2.87547131700293,NA,NA,"NA"
"207460_at",0.358385874492769,4.17997972801807,4.27506256231263,0.00725513934038509,0.895783980078545,-2.88168582419996,NA,NA,"GZMM"
"211077_s_at",-0.275567779045797,6.01756886866673,-4.2659195394273,0.0073205926012186,0.895783980078545,-2.88484284937105,NA,NA,"TLK1"
"206954_at",0.337253126648386,3.50178464321835,4.26160153602425,0.00735174015856318,0.895783980078545,-2.88633767877855,NA,NA,"WT1-AS"
"217008_s_at",-0.255604360641616,3.2471861917611,-4.26124402983883,0.0073543258184844,0.895783980078545,-2.88646155312392,NA,NA,"GRM7"
"219525_at",0.310168505397677,5.25107446617647,4.26103125091166,0.00735586523598858,0.895783980078545,-2.88653528816036,NA,NA,"SLC47A1"
"216408_at",0.285787339147275,2.83038025044774,4.25987074841909,0.0073642677835687,0.895783980078545,-2.88693754707841,NA,NA,"OR2B2"
"210237_at",0.351882522151565,6.85081316252444,4.25312140170298,0.00741335515695735,0.895783980078545,-2.88928058805383,NA,NA,"ARTN"
"220544_at",0.301148269372645,4.3262125881889,4.24679312205816,0.00745972189749097,0.895783980078545,-2.89148296851891,NA,NA,"TSKS"
"215362_at",-0.323727283962704,4.47580046989502,-4.23885867065053,0.00751832838291007,0.895783980078545,-2.89425189087414,NA,NA,"NA"
"210199_at",0.315175047208531,4.85933935177433,4.2383243451014,0.00752229405813609,0.895783980078545,-2.89443865974627,NA,NA,"NA"
"205123_s_at",-0.391305841035721,4.24384387992949,-4.22151415324041,0.00764829188260338,0.895783980078545,-2.9003340889199,NA,NA,"NA"
"218892_at",0.321594751570503,4.69881855988111,4.20634060689955,0.00776410724201973,0.895783980078545,-2.90568824665572,NA,NA,"DCHS1"
"201309_x_at",-0.295740023257864,6.07252221748166,-4.19329012429156,0.00786533048866848,0.895783980078545,-2.91031822176196,NA,NA,"NREP"
"210929_s_at",0.245517536699578,3.69644999942315,4.18742033795833,0.00791135149806467,0.895783980078545,-2.91240822955942,NA,NA,"AHSG"
"220314_at",-0.333109315691823,4.9944362120504,-4.17925392908658,0.00797589376100654,0.895783980078545,-2.91532380496194,NA,NA,"NA"
"205903_s_at",0.258416493046164,3.74079969325537,4.16980018925874,0.00805136618956025,0.895783980078545,-2.91871039201975,NA,NA,"KCNN3"
"220613_s_at",-0.277267205271901,3.3328577352018,-4.15957052919263,0.00813395762806919,0.895783980078545,-2.92238877183638,NA,NA,"SYTL2"
"210193_at",0.247599107640753,3.39491473441569,4.15655353679213,0.00815850127450794,0.895783980078545,-2.92347637556829,NA,NA,"MOBP"
"205513_at",0.335447576024384,4.4444657293154,4.15206941970416,0.00819513730274065,0.895783980078545,-2.92509518990588,NA,NA,"TCN1"
"219160_s_at",0.304089913005481,3.65568780710305,4.14716411559677,0.00823543078963102,0.895783980078545,-2.92686924280672,NA,NA,"PAPOLG"
"209867_s_at",0.231792808948595,3.67662845927538,4.14167218291069,0.00828081284793214,0.895783980078545,-2.9288594123238,NA,NA,"ADGRL3"
"219710_at",-0.281134434062126,4.29951520487512,-4.14153069518177,0.00828198580184417,0.895783980078545,-2.92891074002094,NA,NA,"SH3TC2"
"204298_s_at",-0.248322941724573,6.75833449323105,-4.13781139657436,0.00831288776605172,0.895783980078545,-2.93026099241756,NA,NA,"LOX"
"213898_at",0.26549338812147,4.06279542106895,4.13179589592427,0.00836314810035127,0.895783980078545,-2.93244892910342,NA,NA,"RBFOX2"
"215932_at",-0.25977470547026,3.28442382416273,-4.12004777312069,0.008462313269758,0.895783980078545,-2.93673646471823,NA,NA,"MAGEC2"
"206373_at",0.235913744722803,3.63405775087613,4.1161117304095,0.00849583811030375,0.895783980078545,-2.93817725834576,NA,NA,"ZIC1"
"216628_at",-0.374872020636893,3.60872311225679,-4.08945397269257,0.00872694133504769,0.895783980078545,-2.94799266663275,NA,NA,"NA"
"221148_at",0.337464815822502,4.39113719746396,4.08660863812673,0.0087520310138724,0.895783980078545,-2.9490462428207,NA,NA,"NA"
"212552_at",0.302335847593808,10.8255298835094,4.08132778803023,0.00879881598009005,0.895783980078545,-2.95100468631173,NA,NA,"HPCAL1"
"201884_at",0.292964390475215,3.5829388226306,4.07819800406912,0.00882667905729783,0.895783980078545,-2.95216725764419,NA,NA,"CEACAM5"
"213805_at",-0.24476410627749,4.9292194613945,-4.07762314890394,0.00883180771667733,0.895783980078545,-2.95238094121239,NA,NA,"ABHD5"
"210342_s_at",0.308600674724515,4.22690627661966,4.07625121037456,0.00884406147810076,0.895783980078545,-2.95289110415932,NA,NA,"TPO"
"214380_at",0.259098001426696,5.57326223174983,4.06874257602038,0.00891147236080338,0.895783980078545,-2.95568797432495,NA,NA,"PRPF31"
"207076_s_at",-0.268159449829084,7.51997916500776,-4.06492490089477,0.008945972154162,0.895783980078545,-2.95711308963374,NA,NA,"ASS1"
"205984_at",0.272400759884267,3.11265421049035,4.06231516506115,0.0089696439858064,0.895783980078545,-2.95808848527529,NA,NA,"CRHBP"
"202481_at",0.485239288737604,8.22171445959219,4.0503346188417,0.00907923904700751,0.895783980078545,-2.96257874545609,NA,NA,"DHRS3"
"210367_s_at",0.378095882526507,8.69712584480251,4.04505475268648,0.00912802407466273,0.895783980078545,-2.96456414983739,NA,NA,"PTGES"
"216052_x_at",0.434529727520736,7.01974280070766,4.04238058464136,0.0091528473505936,0.895783980078545,-2.96557125364328,NA,NA,"ARTN"
"204384_at",0.231000360841366,7.04635340452232,4.04122753777999,0.00916357447751808,0.895783980078545,-2.96600581369701,NA,NA,"GOLGA2"
"219752_at",0.251197762029266,5.7038992554369,4.0336442358229,0.00923448371340297,0.895783980078545,-2.96886857801047,NA,NA,"RASAL1"
"203838_s_at",-0.296641854982905,3.76300234256062,-4.02559844926361,0.00931040499858962,0.895783980078545,-2.97191500810468,NA,NA,"TNK2"
"209628_at",-0.23521143596569,8.52172309086335,-4.01555782102118,0.00940615380052146,0.895783980078545,-2.9757299015372,NA,NA,"NXT2"
"221345_at",0.280168908659387,4.65316022909013,4.00995224246384,0.00946009918085579,0.895783980078545,-2.97786608211371,NA,NA,"FFAR2"
"202532_s_at",-0.257549560873612,9.26422086809054,-4.00812093313863,0.00947779945275609,0.895783980078545,-2.97856495006611,NA,NA,"DHFR"
"220076_at",0.262970941471951,3.96114252283508,3.99396916960145,0.00961586610101994,0.895783980078545,-2.98398206438656,NA,NA,"ANKH"
"203178_at",-0.251801328933357,2.79823667730732,-3.99393553251918,0.00961619699819641,0.895783980078545,-2.98399497508242,NA,NA,"GATM"
"216368_s_at",0.248825188843505,3.61740566129217,3.99371491363937,0.00961836760925791,0.895783980078545,-2.98407965785228,NA,NA,"COL4A3"
"216773_at",0.266210349501422,2.85124144911884,3.99352457721096,0.00962024072948546,0.895783980078545,-2.98415272267126,NA,NA,"NA"
"219973_at",-0.241047206059076,6.74078096284171,-3.99088273990546,0.00964628244409835,0.895783980078545,-2.98516739755934,NA,NA,"ARSJ"
"221075_s_at",0.29076988913757,2.94051395964753,3.99085083539256,0.00964659743272801,0.895783980078545,-2.98517965766606,NA,NA,"NCR2"
"206666_at",0.234814715144788,4.58544072768985,3.98995437405947,0.00965545287555289,0.895783980078545,-2.98552420630149,NA,NA,"GZMK"
"219915_s_at",0.23743760652999,3.25570922479431,3.98745073630456,0.00968023363463334,0.895783980078545,-2.98648708567323,NA,NA,"SLC16A10"
"212984_at",-0.300982072855109,7.87821587446433,-3.98724204448932,0.00968230252709191,0.895783980078545,-2.98656738839451,NA,NA,"ATF2"
"214178_s_at",0.321248885034064,4.90004904141624,3.98547115641529,0.00969987881036731,0.895783980078545,-2.98724906719504,NA,NA,"SOX2"
"207839_s_at",0.239197556482432,6.63295541564958,3.98201377784264,0.00973429896354975,0.895783980078545,-2.98858126364436,NA,NA,"TMEM8B"
"221453_at",0.250550473643729,4.86776744495131,3.9801525544935,0.00975288630338922,0.895783980078545,-2.98929915691058,NA,NA,"G6PC2"
"211819_s_at",-0.241374669325784,4.43581670717715,-3.97596557389096,0.00979484861245772,0.895783980078545,-2.99091598094745,NA,NA,"SORBS1"
"208958_at",-0.25336044606016,4.4886302778518,-3.97284211239206,0.00982628666980112,0.895783980078545,-2.99212380225419,NA,NA,"ERP44"
"216614_at",0.245518713483684,3.10682296441813,3.97209307506006,0.00983384296805123,0.895783980078545,-2.99241366358428,NA,NA,"NA"
"203298_s_at",0.242742246371305,8.48561855957269,3.9698727106717,0.00985628108883377,0.895783980078545,-2.9932733828821,NA,NA,"JARID2"
"210279_at",0.294447040148732,2.51579703915479,3.96655836286991,0.00988988353321084,0.895783980078545,-2.99455804301388,NA,NA,"GPR18"
"218501_at",-0.368632046223963,5.7568442742307,-3.96541380607708,0.0099015179999018,0.895783980078545,-2.99500205655264,NA,NA,"ARHGEF3"
"213927_at",0.231699291707251,6.32663462026044,3.96400990966978,0.00991581003189914,0.895783980078545,-2.99554694130575,NA,NA,"MAP3K9"
"206221_at",-0.255059615655294,3.58444619586407,-3.95993350541158,0.00995744269653629,0.895783980078545,-2.9971307400416,NA,NA,"RASA3"
"216291_at",-0.24446666930226,3.30601222616451,-3.95987696168546,0.00995802158550264,0.895783980078545,-2.99715272617279,NA,NA,"ZNF440"
"220098_at",0.278846999480046,4.79623619000167,3.95441977191054,0.0100140731519348,0.895783980078545,-2.99927689637151,NA,NA,"HYDIN"
"213948_x_at",-0.257806106638409,6.53235138590496,-3.9522381406254,0.010036581803932,0.895783980078545,-3.00012731532328,NA,NA,"CADM3"
"206440_at",0.265648282171381,3.44996644175322,3.9510960588575,0.0100483881102943,0.895783980078545,-3.00057279044551,NA,NA,"LIN7A"
"209505_at",-0.337646428478127,6.76618120003501,-3.94994149509246,0.0100603395822714,0.895783980078545,-3.00102333108983,NA,NA,"NR2F1"
"208601_s_at",0.250673778052845,4.39968559166453,3.9499067005712,0.0100607000099455,0.895783980078545,-3.00103691188502,NA,NA,"TUBB1"
"208053_at",0.236536217819022,3.92970162593201,3.94886450900441,0.0100715026520781,0.895783980078545,-3.00144377740662,NA,NA,"GUCY2F"
"214471_x_at",0.265085160099633,6.75197439179743,3.94760104117235,0.0100846166688271,0.895783980078545,-3.00193724432868,NA,NA,"LHB"
"217280_x_at",-0.253270178217616,2.85052489132497,-3.93707770103526,0.0101946035938135,0.895783980078545,-3.00605652654345,NA,NA,"GABRA5"
"211648_at",-0.243906517947043,3.45496939230707,-3.9296519210223,0.0102730404821873,0.895783980078545,-3.00897323067728,NA,NA,"IGHG1"
"220439_at",0.308351829992806,4.47032564425035,3.91940938407821,0.010382363804948,0.895783980078545,-3.01300983964393,NA,NA,"RIN3"
"206924_at",-0.258466310267112,4.86720737700359,-3.91940924143598,0.0103823653366573,0.895783980078545,-3.01300989596909,NA,NA,"IL11"
"39313_at",0.286877652436939,4.31425561298337,3.9123456643428,0.010458532231556,0.895783980078545,-3.01580283845433,NA,NA,"WNK1"
"212981_s_at",-0.281709922914041,8.2413041099913,-3.91143593247393,0.0104683882110841,0.895783980078545,-3.01616309214774,NA,NA,"TCAF1"
"208605_s_at",-0.256017756261585,3.76280952246979,-3.90016715991555,0.0105913567163488,0.895783980078545,-3.02063586140587,NA,NA,"NTRK1"
"202422_s_at",-0.23439084855663,6.24490976792487,-3.8975448136447,0.0106202085907256,0.895783980078545,-3.02167946392097,NA,NA,"ACSL4"
"215833_s_at",0.217233345458836,5.68901439059086,3.89525836067685,0.0106454380853113,0.895783980078545,-3.02259024088918,NA,NA,"SPPL2B"
"208207_at",-0.292206111428187,2.98583715371563,-3.89470733667122,0.0106515284950735,0.895783980078545,-3.02280985193555,NA,NA,"NA"
"204729_s_at",0.272548587975657,7.37807834664502,3.89285236980894,0.0106720604927429,0.895783980078545,-3.02354948811766,NA,NA,"STX1A"
"201848_s_at",-0.34993814670913,8.72993090567399,-3.88816520625776,0.0107241426772911,0.895783980078545,-3.02542073610018,NA,NA,"BNIP3"
"201261_x_at",-0.223428054562272,5.85384999923866,-3.88667685037186,0.0107407414173752,0.895783980078545,-3.02601562640141,NA,NA,"BGN"
"204232_at",0.279291725543512,4.54873232168266,3.8817221747134,0.0107962095474894,0.895783980078545,-3.02799841424572,NA,NA,"FCER1G"
