"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","pValuesBatch","qValuesBatch","SYMBOL"
"204925_at",-0.0488531199986113,6.63666043274834,-0.424515282399273,0.684663057379584,0.972435608907828,-5.2555301631856,0.977888255150646,0.998185776684386,"CTNS"
"219716_at",0.0319937794588618,7.65396564476143,0.424488598623419,0.684681566111485,0.972435608907828,-5.25553990290297,0.445903437955347,0.973547434993237,"APOL6"
"207100_s_at",0.0506222914626093,4.30935325734168,0.424439805861281,0.684715410960565,0.972435608907828,-5.25555771103595,0.979597390023419,0.998185776684386,"VAMP1"
"213109_at",-0.032419187628427,2.96471620130701,-0.424430280244893,0.684722018447144,0.972435608907828,-5.25556118742354,0.610217622992056,0.981225801016048,"TNIK"
"211018_at",0.0388436474440583,5.71425729093393,0.424337845456141,0.684786137808192,0.972435608907828,-5.25559491784745,0.907630994084286,0.99775105550762,"LSS"
"202155_s_at",-0.0411154106181257,7.04573742936743,-0.424306760163764,0.684807701417069,0.972435608907828,-5.25560625965383,0.199545638131288,0.973547434993237,"NUP214"
"209543_s_at",-0.0554512330900696,4.59847939195882,-0.424124556237317,0.684934101175402,0.972435608907828,-5.25567272311802,0.782652239373547,0.994088055690215,"CD34"
"204385_at",0.0358063975600009,6.96638030490143,0.424103724905651,0.684948553127234,0.972435608907828,-5.25568032017046,0.28396971430786,0.973547434993237,"KYNU"
"203475_at",-0.0444166483233603,3.21012541500193,-0.424022935415364,0.685004603025468,0.972435608907828,-5.25570978027773,0.970819078557794,0.99775105550762,"CYP19A1"
"205025_at",0.0335305175104299,5.93764674988319,0.423960658329947,0.685047810910021,0.972435608907828,-5.25573248620555,0.506506282677629,0.975143037898003,"ZBTB48"
"218508_at",-0.0421133198649919,7.28386669476325,-0.423917816221484,0.685077535536617,0.972435608907828,-5.25574810442367,0.601995222281744,0.981225801016048,"DCP1A"
"202552_s_at",-0.0321036207898473,8.28225951928049,-0.423881383516775,0.685102813679491,0.972435608907828,-5.25576138491381,0.104729602390551,0.973547434993237,"CRIM1"
"203942_s_at",-0.043182084816193,5.42969608406158,-0.423873305720726,0.685108418364714,0.972435608907828,-5.25576432929653,0.687929877221571,0.987139873992498,"MARK2"
"204765_at",0.0431509740067044,6.35105541568525,0.423855667164436,0.685120656747444,0.972435608907828,-5.25577075842489,0.372219283230486,0.973547434993237,"ARHGEF5"
"212997_s_at",-0.0400325402530672,8.55652189427402,-0.423808177723986,0.685153607456634,0.972435608907828,-5.25578806674519,0.652274403293913,0.984825598010849,"TLK2"
"59705_at",0.0358763597923852,7.27382848889168,0.423759914863453,0.685187095567542,0.972435608907828,-5.25580565509397,0.584960943871318,0.981225801016048,"SCLY"
"205571_at",0.0399462333123983,7.07964164275172,0.423670419771738,0.685249195483921,0.972435608907828,-5.25583826467637,0.144818535667536,0.973547434993237,"LIPT1"
"204625_s_at",-0.0386887628618044,3.41702648578567,-0.423550110648423,0.685332681164872,0.972435608907828,-5.25588209190971,0.802112820259708,0.995529742478974,"ITGB3"
"219184_x_at",-0.0322482222798284,7.12929254477293,-0.423538783161171,0.685340541853344,0.972435608907828,-5.25588621778398,0.114986221612242,0.973547434993237,"TIMM22"
"213970_at",-0.0438784924389015,7.3322489630189,-0.423516799765536,0.685355797310017,0.972435608907828,-5.25589422462521,0.398650331252859,0.973547434993237,"RABL3"
"204872_at",0.0372601417322196,7.6952629243821,0.423488303992,0.685375572291747,0.972435608907828,-5.25590460284098,0.67600668133182,0.985777474780516,"TLE4"
"204329_s_at",0.0313144766317119,5.50137713856579,0.423396952227379,0.685438968740929,0.972435608907828,-5.25593786892902,0.413010168042449,0.973547434993237,"ZNF202"
"40225_at",0.0349791287386338,9.28694612888884,0.423359804377576,0.685464749453482,0.972435608907828,-5.25595139453904,0.373318932917722,0.973547434993237,"GAK"
"201222_s_at",-0.0330034553337768,11.0270457971995,-0.423295262763665,0.685509542596327,0.972435608907828,-5.25597489163754,0.792995205019369,0.995185541328054,"RAD23B"
"204244_s_at",0.0315841204997547,9.99057335295882,0.423191865793846,0.685581304975339,0.972435608907828,-5.25601252748328,0.409082623963587,0.973547434993237,"DBF4"
"213343_s_at",-0.0387224073017958,4.00214812084816,-0.423117137132261,0.685633172386128,0.972435608907828,-5.2560397228938,0.618185776513496,0.981446572227169,"GDPD5"
"210388_at",-0.0401202047029994,4.19601803444314,-0.423052247255172,0.685678212418651,0.972435608907828,-5.25606333411077,0.998294099074358,0.999908937104041,"PLCB2"
"201460_at",0.0426187443827706,7.36409635044898,0.423045049088402,0.685683208748152,0.972435608907828,-5.25606595306995,0.413384577137778,0.973547434993237,"MAPKAPK2"
"207514_s_at",-0.0378215671639772,2.99336736527599,-0.422996645720468,0.685716806519782,0.972435608907828,-5.25608356292251,0.801916442713177,0.995529742478974,"GNAT1"
"217438_at",0.0351835648723675,3.19717174018971,0.422981005122424,0.685727663144901,0.972435608907828,-5.25608925279788,0.859924198482681,0.99775105550762,"NA"
"208653_s_at",-0.0395580256968238,8.17585801567626,-0.422957118381698,0.685744243829266,0.972435608907828,-5.25609794214848,0.220144286653033,0.973547434993237,"CD164"
"207728_at",-0.0504209490803276,2.78298216023327,-0.422937727556303,0.68575770386794,0.972435608907828,-5.25610499566917,0.973290145119844,0.99775105550762,"ATF7IP"
"205485_at",-0.0392143547692996,3.84331454908605,-0.422932122567453,0.685761594564296,0.972435608907828,-5.25610703445874,0.687586788391611,0.987139873992498,"RYR1"
"214821_at",-0.0379199311839771,3.2468275841673,-0.422907799674949,0.685778478391026,0.972435608907828,-5.25611588150915,0.194478049715477,0.973547434993237,"SLC25A4"
