"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","qValuesBatch","pValuesBatch","SYMBOL"
"222044_at",0.438315750542324,7.4374795071332,2.54951784436203,0.0280091822073276,0.554369615893316,-3.36861727490441,NA,NA,"PCIF1"
"202209_at",0.270734385740097,11.4510961417703,2.54935175814784,0.0280173007290002,0.554369615893316,-3.3688681130758,NA,NA,"LSM3"
"209008_x_at",-0.222100627356138,11.9322211983009,-2.5492794275417,0.0280208370739271,0.554369615893316,-3.36897735248229,NA,NA,"KRT8"
"218601_at",0.232888605988606,8.31695417840814,2.54845453746392,0.0280611982766327,0.554675522634025,-3.37022313636435,NA,NA,"URGCP"
"214436_at",-0.223206286201809,7.83256733451769,-2.54678768596391,0.0281429311236709,0.554818024666643,-3.37274031485411,NA,NA,"FBXL2"
"214049_x_at",0.217948261364739,5.56349358496635,2.54633362193152,0.0281652364999507,0.554818024666643,-3.37342597512016,NA,NA,"CD7"
"214163_at",-0.260894491616469,5.16537807167045,-2.54531719813062,0.0282152303968647,0.554818024666643,-3.37496076581091,NA,NA,"HSPB11"
"201161_s_at",-0.21754619256852,11.4140943962605,-2.54397070957252,0.0282815937089145,0.554818024666643,-3.37699381881345,NA,NA,"YBX3"
"210910_s_at",-0.215362382812339,6.24048328750884,-2.54371750799696,0.0282940902424504,0.554818024666643,-3.37737610906314,NA,NA,"POMZP3"
"205226_at",-0.224007277453646,6.76508746080941,-2.54269090112539,0.028344813326149,0.554818024666643,-3.37892605148008,NA,NA,"PDGFRL"
"205886_at",0.21260024928294,4.34289475907571,2.54266638965956,0.0283460254960704,0.554818024666643,-3.37896305712656,NA,NA,"REG1B"
"201867_s_at",0.223557519330809,5.13729910072947,2.54262395332335,0.0283481242287177,0.554818024666643,-3.37902712433255,NA,NA,"TBL1X"
"207038_at",0.227110735997811,5.08706285655288,2.54246955031074,0.0283557616819166,0.554818024666643,-3.379260229174,NA,NA,"SLC16A6"
"209784_s_at",-0.219960053659538,8.351033667062,-2.54179972812247,0.0283889175444476,0.554818024666643,-3.38027144784908,NA,NA,"JAG2"
"218700_s_at",-0.273094248777205,7.63122193258468,-2.54062634800171,0.0284470914575115,0.554818024666643,-3.38204278783064,NA,NA,"RAB29"
"211813_x_at",0.289691184500447,4.89323441419572,2.54019665114866,0.0284684243919263,0.554818024666643,-3.38269143104601,NA,NA,"DCN"
"211731_x_at",0.235237217629518,5.053242471818,2.53811143477158,0.0285721722844371,0.554818024666643,-3.38583891933496,NA,NA,"SSX3"
"208482_at",0.320686986464414,4.42647066119948,2.53772248901607,0.0285915651134899,0.554818024666643,-3.3864259647713,NA,NA,"SSTR1"
"221563_at",-0.228059419499781,7.02841051835237,-2.5367228661061,0.0286414658562986,0.554818024666643,-3.38793466097715,NA,NA,"DUSP10"
"204384_at",-0.213554140855183,7.70150787806883,-2.53667977815905,0.0286436187173179,0.554818024666643,-3.38799969019799,NA,NA,"GOLGA2"
"121_at",0.217474802922417,7.97295218176874,2.53662923371736,0.0286461443405556,0.554818024666643,-3.38807597271185,NA,NA,"PAX8"
"214640_at",0.233170662938774,3.8708983879946,2.53648157792247,0.0286535237172356,0.554818024666643,-3.38829881604339,NA,NA,"UNC93A"
"213522_s_at",-0.222844831713116,6.14136044081265,-2.53637077310188,0.0286590626279426,0.554818024666643,-3.38846604235488,NA,NA,"CSNK1D"
"213649_at",-0.255741957405757,8.27975264030388,-2.53575845353359,0.0286896902952774,0.554818024666643,-3.38939013424251,NA,NA,"SRSF7"
"212853_at",-0.217505907473539,7.55110335461461,-2.53554940975859,0.0287001538617459,0.554818024666643,-3.3897056086234,NA,NA,"DCUN1D4"
"213561_at",-0.290467921763697,7.97320474179202,-2.53508264459593,0.0287235311056782,0.554818024666643,-3.39041000468427,NA,NA,"MCM9"
"210734_x_at",-0.265519822183539,8.25631769115742,-2.53492874415603,0.0287312430963049,0.554818024666643,-3.39064225197029,NA,NA,"MAX"
"220266_s_at",0.266827119453883,5.22141695769222,2.53487561196579,0.0287339060380016,0.554818024666643,-3.39072243194884,NA,NA,"KLF4"
"219374_s_at",-0.240832118858417,8.51835108557479,-2.53461343596486,0.0287470496465197,0.554818024666643,-3.39111806925485,NA,NA,"ALG9"
