"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","qValuesBatch","pValuesBatch","SYMBOL"
"204614_at",2.30244246502956,5.64782701704341,22.5491339500007,4.00797328110485e-08,0.000599090451362924,7.17232734543062,NA,NA,"SERPINB2"
"204470_at",2.23236008105079,8.77627427717607,21.5212639739529,5.64559549577332e-08,0.000599090451362924,7.03175087086654,NA,NA,"CXCL1"
"213680_at",1.81276471755776,8.17408277213046,20.4986070668199,8.06783388287817e-08,0.000599090451362924,6.87641059722996,NA,NA,"KRT6B"
"209774_x_at",1.85799120908677,7.35915216705372,19.5963808119839,1.12176001114085e-07,0.000624736194204617,6.72481405796722,NA,NA,"CXCL2"
"214974_x_at",1.36113522442142,7.00533262904102,15.2925723844822,6.82335502924731e-07,0.00269743395380884,5.75093900402206,NA,NA,"CXCL5"
"205749_at",2.1914254720877,7.28326581148032,15.1605604292944,7.26516304836963e-07,0.00269743395380884,5.7126981429156,NA,NA,"CYP1A1"
"206569_at",1.22994855282401,5.54286556354173,13.7524742315709,1.46769022786821e-06,0.00467081931517431,5.2641518644794,NA,NA,"IL24"
"202644_s_at",1.2759108410416,7.00955010326655,12.541567794569,2.84152277090895e-06,0.00791257534594233,4.81009521633703,NA,NA,"TNFAIP3"
"205207_at",1.33748613684407,7.40509065154062,12.0974418546222,3.67473998091661e-06,0.00909579806165326,4.62509597860717,NA,NA,"IL6"
"206157_at",1.22281395123086,6.46796477178806,11.5648227165388,5.06058490601036e-06,0.0101147864442103,4.38861430436268,NA,NA,"PTX3"
"207850_at",1.30941492819369,5.83316518285766,11.545195454285,5.12191401072622e-06,0.0101147864442103,4.37957898722075,NA,NA,"CXCL3"
"202859_x_at",1.3377456729525,7.29567881452512,11.4449399166314,5.44855399427765e-06,0.0101147864442103,4.33305866627577,NA,NA,"CXCL8"
"205476_at",1.45209551516594,6.01018122949163,11.2392320777028,6.19502348801492e-06,0.0105376839498798,4.23564509784386,NA,NA,"CCL20"
"213446_s_at",-1.11940811955275,7.46159594547845,-11.0456393409098,7.00433440688219e-06,0.0105376839498798,4.14149467491163,NA,NA,"IQGAP1"
"210118_s_at",1.13115646391906,9.24527552853349,10.979406134134,7.30807955092097e-06,0.0105376839498798,4.10871875190326,NA,NA,"IL1A"
"202437_s_at",1.17248954178925,10.7892701919532,10.9250492986314,7.56847615020318e-06,0.0105376839498798,4.0816012530087,NA,NA,"CYP1B1"
"209956_s_at",-1.11519929397729,5.99186664382496,-10.6908710635205,8.81654528234223e-06,0.0115533046620434,3.9624771354667,NA,NA,"CAMK2B"
"208607_s_at",0.879402120507685,7.90043760058745,9.96129626466037,1.44685194838854e-05,0.0167774454053706,3.56608221119196,NA,NA,"NA"
"205067_at",0.930668442812221,9.49697664244208,9.92316650843439,1.48608852877604e-05,0.0167774454053706,3.54425505377223,NA,NA,"IL1B"
"202638_s_at",0.875634031793549,7.1657695679584,9.86816609964048,1.54481274606466e-05,0.0167774454053706,3.51256728430227,NA,NA,"ICAM1"
"209719_x_at",1.40498612840673,7.23539700630363,9.83492372775067,1.58157002070648e-05,0.0167774454053706,3.49329800464665,NA,NA,"SERPINB3"
"221477_s_at",1.07480290991241,8.05698709074813,9.66939683041283,1.779890846721e-05,0.0178492828176922,3.39601663969829,NA,NA,"NA"
"205097_at",-1.00732191064279,8.18234636838931,-9.59499067421508,1.87803946139241e-05,0.0178492828176922,3.35155395860001,NA,NA,"SLC26A2"
"202435_s_at",0.846104843797917,9.87622080509169,9.56236646486627,1.92298239271272e-05,0.0178492828176922,3.33191315271821,NA,NA,"CYP1B1"
"209720_s_at",1.4790809910055,5.46120057011632,9.44510795429853,2.09479815507672e-05,0.0186663274002576,3.26057766254074,NA,NA,"SERPINB3"
"AFFX-HUMRGE/M10098_5_at",-0.829120410413085,8.17101566316327,-9.2902810448871,2.34872171014074e-05,0.0201240282833866,3.16457806131629,NA,NA,"NA"
"202436_s_at",0.922661601367905,11.3379664397866,9.20559386301409,2.50214528346108e-05,0.0202658831959932,3.1111799621468,NA,NA,"CYP1B1"
"214453_s_at",-0.808683047891708,5.40501144923279,-9.18181759575151,2.54722237952961e-05,0.0202658831959932,3.09607365295224,NA,NA,"IFI44"
"210404_x_at",-0.87531004977471,6.26010178094864,-8.88138905966535,3.20297368286035e-05,0.0239326572713024,2.90076927806055,NA,NA,"CAMK2B"
"213998_s_at",-0.836518952667554,5.22332275031008,-8.87314732466009,3.22346289858665e-05,0.0239326572713024,2.89529369184171,NA,NA,"DDX17"
"39402_at",0.906912988552778,9.30359269750338,8.83106758050564,3.33039626255948e-05,0.0239326572713024,2.86723712677304,NA,NA,"IL1B"
"212665_at",0.799259811065328,10.7074203845875,8.75015138766042,3.54740741470738e-05,0.0245392838022069,2.81281341567027,NA,NA,"TIPARP"
"AFFX-HUMRGE/M10098_M_at",-0.940319529779351,8.18029914479113,-8.69803425351127,3.69557647688068e-05,0.0245392838022069,2.77742702080034,NA,NA,"NA"
"218901_at",-0.886835545777089,5.90029668867615,-8.65397754685326,3.82626301437633e-05,0.0245392838022069,2.74730813472469,NA,NA,"PLSCR4"
"207196_s_at",0.820345460761823,9.62296216018571,8.6443742128465,3.85543355513418e-05,0.0245392838022069,2.74071780012007,NA,NA,"TNIP1"
