Date,Open,High,Low,Close,Adj Close,Volume
2021-03-29,160.190002,161.270004,158.919998,160.210007,159.721588,667100
2021-03-30,159.029999,161.509995,158.809998,161.220001,160.728516,762900
2021-03-31,162.589996,163.979996,159.949997,160.080002,159.591995,1259100
2021-04-01,160.080002,160.570007,158.360001,160.000000,159.512222,788500
2021-04-05,161.759995,163.119995,160.949997,162.699997,162.203995,788900
2021-04-06,163.000000,164.869995,162.460007,163.509995,163.011505,795800
2021-04-07,163.619995,164.240005,161.279999,162.750000,162.253845,691400
2021-04-08,164.080002,165.360001,163.580002,164.539993,164.038376,804700
2021-04-09,165.830002,169.580002,165.460007,169.479996,168.963318,1508400
2021-04-12,168.690002,169.809998,167.690002,168.330002,167.816833,1293700
2021-04-13,167.490005,169.139999,167.179993,168.470001,167.956406,892200
2021-04-14,168.910004,170.529999,168.059998,168.309998,167.796890,904800
2021-04-15,168.600006,172.339996,168.600006,171.759995,171.236359,945600
2021-04-16,172.740005,173.220001,170.380005,171.880005,171.356018,723400
2021-04-19,171.919998,173.029999,170.080002,172.529999,172.004013,1107600
2021-04-20,172.529999,175.179993,172.220001,173.809998,173.280121,1172800
2021-04-21,174.039993,177.449997,173.369995,176.649994,176.111450,1089000
2021-04-22,176.580002,179.190002,175.460007,177.380005,176.839233,1009200
2021-04-23,177.020004,178.869995,176.490005,177.619995,177.078491,909400
2021-04-26,178.210007,178.210007,175.470001,175.720001,175.184296,821000
2021-04-27,175.830002,177.750000,174.559998,176.350006,175.812393,819500
2021-04-28,176.639999,178.639999,175.820007,178.500000,177.955826,977300
2021-04-29,179.250000,180.360001,177.059998,178.610001,178.065491,896000
2021-04-30,178.089996,178.449997,176.080002,177.160004,176.619904,1291500
2021-05-03,178.500000,178.759995,176.979996,177.940002,177.397537,1292900
2021-05-04,173.839996,176.059998,170.119995,172.929993,172.402802,1755600
2021-05-05,173.729996,174.770004,171.029999,173.550003,173.020920,999300
2021-05-06,173.039993,173.690002,169.750000,173.229996,172.701874,760500
2021-05-07,173.029999,174.839996,172.309998,172.490005,171.964142,991400
2021-05-10,172.660004,173.179993,171.240005,171.949997,171.425797,1162500
2021-05-11,171.710007,171.839996,167.070007,167.550003,167.039215,1408000
2021-05-12,166.080002,166.979996,163.649994,163.770004,163.270737,1432300
2021-05-13,164.070007,166.419998,163.940002,165.630005,165.125076,1132200
2021-05-14,166.160004,168.490005,165.250000,167.270004,166.760071,565600
2021-05-17,166.839996,167.350006,165.490005,165.809998,165.304504,598700
2021-05-18,165.770004,167.740005,165.740005,166.539993,166.032288,862700
2021-05-19,165.050003,165.880005,163.809998,165.759995,165.254654,738400
2021-05-20,165.820007,167.660004,165.419998,166.929993,166.421082,768000
2021-05-21,168.000000,169.509995,167.130005,167.320007,166.809921,824400
2021-05-24,168.619995,169.039993,167.610001,167.860001,167.348267,783500
2021-05-25,168.779999,169.509995,167.419998,167.759995,167.248566,633600
2021-05-26,166.679993,167.130005,163.070007,164.179993,163.679474,1383300
2021-05-27,165.000000,167.929993,164.520004,167.630005,167.118958,1839500
2021-05-28,168.940002,169.520004,167.779999,168.330002,167.816833,1367000
2021-06-01,169.470001,169.979996,165.990005,166.220001,165.713257,915000
2021-06-02,166.100006,166.199997,160.289993,161.059998,160.568985,1920000
2021-06-03,160.380005,160.850006,157.899994,159.940002,159.452408,1992200
2021-06-04,160.770004,160.770004,158.960007,159.130005,158.644867,2068600
2021-06-07,159.970001,160.000000,157.399994,157.899994,157.418610,1783400
2021-06-08,158.880005,158.910004,155.729996,157.539993,157.059723,1062500
2021-06-09,157.720001,158.679993,157.279999,158.220001,157.737656,785500
2021-06-10,158.550003,159.869995,158.500000,159.259995,158.774475,854700
2021-06-11,159.119995,159.289993,157.380005,158.279999,157.797470,1112900
2021-06-14,158.210007,158.720001,156.690002,157.550003,157.069702,1271800
2021-06-15,157.839996,159.240005,157.089996,158.339996,157.857285,1376800
2021-06-16,158.610001,159.220001,156.479996,158.029999,157.548233,1426100
2021-06-17,157.710007,160.910004,157.710007,160.389999,159.901031,1367100
2021-06-18,159.380005,160.039993,158.000000,158.509995,158.026764,2239000
2021-06-21,159.440002,164.070007,158.770004,163.479996,162.981613,1580100
2021-06-22,163.800003,167.149994,162.779999,166.380005,165.872787,2082000
2021-06-23,166.380005,166.720001,164.460007,164.470001,163.968597,1187400
2021-06-24,165.399994,165.399994,163.600006,164.389999,163.888840,1090800
2021-06-25,164.529999,167.589996,164.529999,165.850006,165.586151,1072400
2021-06-28,166.100006,166.100006,161.899994,163.699997,163.439560,1653800
2021-06-29,163.690002,164.050003,161.000000,161.179993,160.923553,1100600
2021-06-30,160.639999,161.809998,160.039993,160.820007,160.564148,1241100
2021-07-01,161.500000,163.169998,160.710007,163.139999,162.880447,1136200
2021-07-02,162.979996,163.839996,162.100006,163.520004,163.259842,893800
2021-07-06,162.850006,163.460007,161.949997,162.779999,162.521027,1218000
2021-07-07,163.179993,163.580002,160.360001,161.100006,160.843704,1483500
2021-07-08,159.479996,160.229996,157.960007,159.259995,159.006622,1060900
2021-07-09,159.250000,160.179993,158.300003,159.309998,159.056534,723600
2021-07-12,158.750000,160.389999,158.020004,159.759995,159.505829,751500
2021-07-13,159.490005,160.199997,156.649994,157.039993,156.790146,911800
2021-07-14,157.449997,157.729996,155.220001,155.580002,155.332474,1137500
2021-07-15,154.690002,155.330002,152.479996,153.100006,152.856430,1480300
2021-07-16,153.460007,153.929993,151.089996,153.399994,153.155945,2026200
2021-07-19,151.440002,151.929993,149.339996,150.169998,149.931076,1397300
2021-07-20,150.259995,156.020004,150.259995,155.630005,155.382401,1740500
2021-07-21,157.520004,159.839996,156.289993,159.570007,159.316132,1753700
2021-07-22,159.979996,159.979996,156.839996,158.660004,158.407578,860600
2021-07-23,159.649994,160.779999,159.119995,159.970001,159.715500,792100
2021-07-26,159.160004,160.100006,157.979996,159.649994,159.395996,568000
2021-07-27,159.080002,163.270004,158.529999,162.839996,162.580917,951700
2021-07-28,163.330002,163.589996,161.899994,162.559998,162.301376,883700
2021-07-29,163.289993,163.500000,160.710007,162.740005,162.481094,903000
2021-07-30,162.789993,164.979996,162.410004,163.419998,163.160004,1120900
2021-08-02,164.080002,165.399994,162.779999,163.009995,162.750656,1671200
2021-08-03,152.990005,155.100006,150.039993,153.710007,153.465454,4332300
2021-08-04,152.750000,153.500000,147.449997,148.229996,147.994171,2385100
2021-08-05,148.210007,150.259995,147.289993,150.169998,149.931076,1734400
2021-08-06,150.300003,150.630005,147.500000,149.000000,148.762939,1605800
2021-08-09,149.000000,149.100006,146.759995,147.440002,147.205429,1715100
2021-08-10,147.199997,147.220001,143.660004,145.770004,145.538086,3042200
2021-08-11,146.830002,146.869995,145.570007,145.699997,145.468185,1328900
2021-08-12,145.440002,147.020004,145.330002,146.410004,146.177063,2157100
2021-08-13,146.000000,146.759995,144.960007,146.089996,145.857574,1457700
2021-08-16,145.960007,147.070007,144.460007,146.570007,146.336823,1774900
2021-08-17,146.070007,148.179993,144.550003,147.860001,147.624756,1970000
2021-08-18,148.059998,148.320007,144.330002,144.380005,144.150299,1299400
2021-08-19,142.860001,144.830002,142.860001,144.119995,143.890701,1166400
2021-08-20,144.630005,146.149994,143.169998,145.460007,145.228592,1019100
2021-08-23,146.050003,146.449997,144.119995,145.339996,145.108765,1098100
2021-08-24,145.240005,149.350006,145.240005,148.740005,148.503372,2368700
2021-08-25,149.000000,151.720001,148.330002,150.389999,150.150726,1665100
2021-08-26,149.850006,150.960007,149.009995,149.589996,149.352005,1094600
2021-08-27,149.929993,151.029999,149.229996,150.070007,149.831253,1081600
2021-08-30,150.240005,151.009995,149.410004,149.779999,149.541702,894600
2021-08-31,150.119995,150.929993,149.770004,150.449997,150.210632,1186500
2021-09-01,150.759995,151.139999,149.559998,150.869995,150.629959,886500
2021-09-02,151.449997,152.339996,148.529999,149.089996,148.852798,1309400
2021-09-03,148.880005,149.279999,146.009995,146.740005,146.506546,2740500
2021-09-07,146.339996,147.300003,144.899994,146.619995,146.386734,1505700
2021-09-08,146.300003,148.339996,145.300003,147.479996,147.245361,1325900
2021-09-09,147.369995,149.639999,144.270004,144.339996,144.110352,1337400
2021-09-10,144.440002,144.759995,140.360001,140.440002,140.216568,1310100
2021-09-13,140.889999,142.520004,140.500000,141.000000,140.775681,1504700
2021-09-14,141.000000,150.100006,139.309998,147.679993,147.445038,4136200
2021-09-15,147.729996,148.250000,144.789993,146.009995,145.777695,1955800
2021-09-16,146.710007,147.940002,145.419998,146.229996,145.997345,1422000
2021-09-17,145.509995,146.929993,144.350006,146.720001,146.486572,1822600
2021-09-20,145.039993,145.869995,142.339996,144.050003,143.820831,1204700
2021-09-21,145.550003,145.839996,142.729996,142.759995,142.532867,1459000
2021-09-22,143.770004,146.970001,143.169998,145.699997,145.468185,1050600
2021-09-23,145.940002,151.649994,145.539993,150.399994,150.160706,2230900
2021-09-24,150.389999,151.729996,149.190002,151.229996,150.989395,1657800
2021-09-27,150.619995,153.759995,150.350006,151.539993,151.298904,1579400
2021-09-28,151.039993,152.399994,150.029999,150.850006,150.610016,1615900
2021-09-29,150.470001,151.130005,148.820007,149.360001,149.360001,913900
2021-09-30,149.889999,150.429993,146.309998,146.360001,146.360001,987700
2021-10-01,147.490005,150.130005,147.009995,149.470001,149.470001,1385000
2021-10-04,148.809998,150.029999,145.210007,146.729996,146.729996,1134300
2021-10-05,146.779999,149.009995,145.919998,146.009995,146.009995,1155900
2021-10-06,144.440002,146.610001,142.679993,146.339996,146.339996,1096900
2021-10-07,147.429993,149.869995,146.960007,147.740005,147.740005,990800
2021-10-08,147.649994,148.139999,146.399994,146.649994,146.649994,498900
2021-10-11,146.369995,148.020004,143.759995,143.789993,143.789993,792600
2021-10-12,143.809998,144.429993,142.300003,142.809998,142.809998,772900
2021-10-13,142.839996,143.130005,141.470001,142.770004,142.770004,880600
2021-10-14,144.070007,145.899994,143.860001,145.630005,145.630005,797300
2021-10-15,146.850006,147.190002,145.770004,146.360001,146.360001,883300
2021-10-18,145.190002,145.770004,142.929993,144.970001,144.970001,1026500
2021-10-19,143.500000,149.820007,143.500000,148.919998,148.919998,1019200
2021-10-20,150.000000,151.259995,148.110001,150.130005,150.130005,1086500
2021-10-21,150.139999,151.729996,149.649994,150.809998,150.809998,739500
2021-10-22,150.750000,151.539993,149.919998,150.419998,150.419998,320800
2021-10-25,150.369995,151.850006,149.270004,151.029999,151.029999,825100
2021-10-26,151.539993,151.539993,149.779999,149.830002,149.830002,462200
2021-10-27,149.979996,149.979996,146.270004,146.309998,146.309998,658800
2021-10-28,146.089996,147.000000,144.929993,145.520004,145.520004,924300
2021-10-29,143.009995,143.490005,139.240005,143.119995,143.119995,1632100
2021-11-01,143.539993,147.179993,143.130005,145.789993,145.789993,1142400
2021-11-02,145.889999,146.729996,144.509995,145.669998,145.669998,884400
2021-11-03,145.210007,148.740005,145.210007,148.740005,148.740005,1407800
2021-11-04,144.990005,146.000000,136.690002,137.750000,137.750000,3648000
2021-11-05,142.259995,146.089996,139.869995,141.660004,141.660004,2977100
2021-11-08,141.410004,141.990005,137.020004,137.580002,137.580002,2751700
2021-11-09,136.979996,138.389999,133.789993,134.380005,134.380005,4094700
2021-11-10,134.000000,136.029999,133.429993,133.869995,133.869995,1314600
2021-11-11,133.320007,134.190002,130.259995,132.690002,132.690002,1594200
2021-11-12,133.199997,133.360001,131.429993,132.380005,132.380005,1618200
2021-11-15,132.460007,132.929993,130.149994,131.130005,131.130005,1456800
2021-11-16,130.710007,133.429993,129.940002,131.759995,131.759995,1615300
2021-11-17,131.130005,132.639999,130.089996,131.080002,131.080002,1321400
2021-11-18,131.380005,131.710007,128.880005,128.889999,128.889999,1312300
2021-11-19,128.880005,129.779999,127.129997,128.809998,128.809998,1914400
2021-11-22,129.000000,132.169998,128.570007,130.220001,130.220001,1355400
2021-11-23,127.540001,130.860001,127.540001,130.479996,130.479996,1538800
2021-11-24,129.880005,131.679993,129.850006,130.270004,130.270004,1187200
2021-11-26,127.139999,128.690002,124.830002,125.620003,125.620003,1363900
2021-11-29,126.769997,126.870003,123.430000,123.500000,123.500000,1428800
2021-11-30,122.510002,123.410004,119.550003,119.599998,119.599998,2442200
2021-12-01,121.209999,125.239998,119.769997,119.790001,119.790001,2009800
