Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,36.080002,36.099998,35.029999,35.270000,35.270000,14068700
2021-01-05,35.389999,36.470001,35.130001,36.240002,36.240002,14812600
2021-01-06,35.970001,36.930000,35.869999,36.759998,36.759998,13236500
2021-01-07,36.759998,36.810001,36.349998,36.560001,36.560001,7267400
2021-01-08,36.580002,37.040001,36.520000,36.750000,36.750000,7288700
2021-01-11,36.380001,36.540001,36.169998,36.439999,36.439999,7228300
2021-01-12,36.299999,36.369999,34.580002,35.330002,35.330002,19636300
2021-01-13,35.250000,36.180000,35.200001,36.060001,36.060001,9942200
2021-01-14,36.099998,36.459999,35.900002,36.160000,36.160000,10213200
2021-01-15,36.160000,36.570000,35.880001,36.330002,36.330002,15109400
2021-01-19,36.889999,36.889999,35.939999,36.270000,36.270000,8081100
2021-01-20,36.279999,36.820000,36.070000,36.660000,36.660000,7617800
2021-01-21,36.700001,37.740002,36.500000,37.520000,37.520000,12188100
2021-01-22,37.529999,37.590000,37.000000,37.029999,37.029999,7405600
2021-01-25,36.889999,37.139999,36.439999,36.779999,36.779999,6157800
2021-01-26,36.750000,36.889999,36.490002,36.639999,36.639999,5869600
2021-01-27,36.250000,36.380001,35.660000,35.820000,35.820000,15133800
2021-01-28,35.930000,36.570000,35.599998,36.340000,36.340000,16495200
2021-01-29,36.119999,36.689999,35.049999,35.439999,35.439999,18873500
2021-02-01,35.830002,36.150002,35.220001,35.950001,35.950001,12285400
2021-02-02,36.049999,37.070000,35.970001,36.639999,36.639999,12475900
2021-02-03,36.450001,37.580002,36.299999,37.450001,37.450001,16681600
2021-02-04,37.500000,39.060001,37.410000,38.759998,38.759998,16035400
2021-02-05,39.000000,39.400002,38.810001,38.959999,38.959999,19216700
2021-02-08,38.919998,39.680000,38.919998,39.570000,39.570000,10354700
2021-02-09,39.509998,39.599998,38.680000,39.250000,39.250000,11600400
2021-02-10,39.250000,39.500000,38.520000,38.849998,38.849998,8847400
2021-02-11,39.009998,39.150002,38.599998,38.869999,38.869999,5546600
2021-02-12,38.750000,38.820000,38.180000,38.389999,38.389999,12443900
2021-02-16,38.279999,38.459999,37.689999,37.930000,37.930000,8842800
