pred_pressure,pressure
3.128307819366455,6.118700286873993
3.095080852508545,4.853261668752088
3.0626564025878906,5.345376686910621
3.0375583171844482,5.485980977813058
2.97467041015625,5.1344702505569595
2.957791328430176,5.345376686910621
2.953993558883667,5.204772396008185
2.9550058841705322,5.345376686910621
2.94844651222229,5.345376686910621
2.9610331058502197,5.275074541459395
2.96429181098938,5.345376686910621
2.965432643890381,5.345376686910621
2.9650015830993652,5.55628312326425
2.9641013145446777,5.626585268715477
2.9706523418426514,5.696887414166684
2.982057809829712,5.767189559617911
2.99538516998291,5.767189559617911
3.0162601470947266,5.837491705069121
3.0290064811706543,5.837491705069121
3.037142515182495,5.837491705069121
3.0463483333587646,6.048398141422782
3.05595326423645,6.048398141422782
2.1648025512695312,6.048398141422782
4.82768440246582,7.173232468642234
7.945782661437988,8.298066795861702
10.045042037963867,8.157462504959266
10.46592903137207,8.719879668568993
11.566083908081055,9.915016141239654
12.308515548706055,9.633807559434802
12.532597541809082,10.336829013946963
12.79339599609375,11.531965486617624
13.045333862304688,12.024080504776153
13.837779998779297,12.727101959288314
14.134798049926758,12.164684795678575
14.20876407623291,12.656799813837091
14.272313117980957,13.078612686544382
14.61466121673584,12.727101959288314
14.67599868774414,13.851936286507769
14.9337797164917,14.273749159215074
15.179856300354004,13.851936286507769
15.570426940917969,15.04707275917843
15.727409362792969,15.25797919553209
15.602479934692383,14.976770613727238
15.795645713806152,15.187677050080865
15.951006889343262,15.46888563188574
15.9894437789917,15.750094213690607
16.07637596130371,15.89069850459303
16.16748809814453,17.085834977263726
16.260021209716797,17.015532831812493
16.42691421508789,16.874928540910062
16.570510864257812,17.085834977263726
16.716081619262695,15.89069850459303
9.077047348022461,9.211994686727492
4.82111120223999,7.59504534134954
5.7256178855896,8.298066795861702
3.8575713634490967,6.892023886837379
4.1172990798950195,6.892023886837379
3.4588115215301514,7.6653474868007505
3.4153871536254883,6.189002432325218
3.2124626636505127,6.962326032288589
3.2523746490478516,6.610815305032508
3.0523011684417725,6.118700286873993
2.896400213241577,6.892023886837379
2.922600030899048,5.55628312326425
2.9090750217437744,6.610815305032508
2.9842402935028076,6.259304577776412
2.908437967300415,6.751419595934944
2.882655382156372,6.470211014130072
3.33280873298645,6.610815305032508
3.3328423500061035,6.681117450483718
3.3745529651641846,6.470211014130072
3.623217821121216,6.610815305032508
3.729785680770874,6.259304577776412
3.8691208362579346,6.610815305032508
3.884695053100586,5.485980977813057
3.9374771118164062,6.470211014130072
3.907557725906372,6.048398141422782
3.979854106903076,6.399908868678848
3.916574478149414,5.907793850520346
3.9064974784851074,6.751419595934944
3.946345329284668,5.485980977813057
4.0133490562438965,6.259304577776412
3.896989107131958,5.767189559617911
3.8064141273498535,5.9780959959715565
3.7965643405914307,5.696887414166684
3.8293890953063965,5.837491705069121
3.8179221153259277,5.55628312326425
3.80291748046875,5.696887414166684
3.787328004837036,5.55628312326425
3.772662401199341,5.55628312326425
3.788496732711792,5.345376686910621
3.806516647338867,5.345376686910621
3.794123649597168,5.204772396008185
3.7534470558166504,5.204772396008185
3.734008312225342,5.134470250556961
3.7052767276763916,5.134470250556961
3.703508138656616,4.993865959654523
3.7068021297454834,5.134470250556961
3.6959338188171387,5.0641681051057486
3.6764328479766846,5.0641681051057486
3.6764001846313477,5.345376686910621
3.474189519882202,6.751419595934944
4.424711227416992,9.141692541276301
12.897842407226562,9.915016141239654
17.739648818969727,11.039850468459122
17.3383731842041,12.234986941129785
18.987293243408203,12.938008395641948
19.33003807067871,13.781634141056543
19.831939697265625,14.414353450117495
19.628196716308594,15.187677050080865
19.896020889282227,15.961000650044252
20.405170440673828,16.874928540910062
21.401586532592773,16.94523068636129
21.072429656982422,17.929460722678314
20.889936447143555,18.562180031739253
21.277128219604492,18.63248217719048
21.13686752319336,20.179129377117206
21.891239166259766,21.374265849787896
22.697032928466797,21.65547443159276
23.355892181396484,21.725776577043966
23.1258544921875,22.2178915952025
22.045063018798828,22.850610904263434
22.356657028198242,23.41302806787316
22.326133728027344,24.11604952238532
22.470863342285156,24.67846668599505
22.54437828063965,25.311185995056
22.739561080932617,25.803301013214515
22.991104125976562,26.436020322275468
23.039012908935547,27.068739631336406
23.133089065551758,27.4202503585925
23.14560890197754,24.95967526779992
12.962421417236328,16.10160494094669
7.105081081390381,13.359821268349252
8.261372566223145,12.375591232032221
6.24252462387085,12.375591232032221
6.560601234436035,11.672569777520057
5.6305389404296875,11.110152613910332
5.556238174438477,10.828944032105477
5.318473815917969,10.547735450300623
5.212825775146484,10.26652686849575
4.873445510864258,10.05562043214209
4.643852233886719,9.493203268532364
4.497676372528076,10.196224723044525
4.505647659301758,8.438671086764122
4.604558944702148,8.087160359508044
4.467879295349121,9.28229683217872
4.309256553649902,7.384138904995879
4.28947114944458,7.454441050447105
3.9503695964813232,8.719879668568993
3.9639554023742676,7.10293032319101
3.9144179821014404,7.454441050447105
3.910827159881592,8.087160359508044
3.8911550045013428,6.8217217413861535
3.8842735290527344,6.610815305032508
3.8903987407684326,7.173232468642233
3.8748762607574463,6.399908868678848
3.873441696166992,7.454441050447105
3.8794562816619873,5.9780959959715565
3.8646438121795654,6.751419595934944
3.864652395248413,6.610815305032508
3.858015775680542,5.837491705069121
3.8511996269226074,6.259304577776412
3.8464529514312744,5.55628312326425
3.837542772293091,5.696887414166684
3.8190197944641113,6.048398141422782
3.822195529937744,5.0641681051057486
3.8114306926727295,5.767189559617911
3.7937111854553223,4.782959523300879
3.7849578857421875,5.55628312326425
3.7727606296539307,4.853261668752088
3.7586870193481445,5.415678832361831
3.7509052753448486,5.275074541459395
3.7383618354797363,5.485980977813057
3.727837324142456,5.13447025055696
3.7239067554473877,5.345376686910621
3.7190394401550293,5.345376686910621
3.7147128582000732,5.275074541459395
3.711596965789795,5.485980977813057
3.7066469192504883,5.626585268715477
3.702198028564453,5.696887414166684
2.2627837657928467,5.696887414166684
3.266416549682617,7.524743195898317
7.013983249664307,9.633807559434802
9.634443283081055,10.547735450300623
9.990249633789062,11.110152613910332
11.627662658691406,11.531965486617624
12.342464447021484,11.531965486617624
12.847622871398926,10.05562043214209
13.032713890075684,10.477433304849397
13.457098007202148,12.305289086581011
13.879331588745117,13.359821268349252
14.521093368530273,14.062842722861413
14.81744384765625,14.273749159215074
15.12557601928711,12.58649766838588
15.607353210449219,11.742871922971284
15.68415641784668,12.445893377483447
15.783064842224121,14.625259886471143
15.808534622192383,15.961000650044253
16.240406036376953,15.750094213690607
16.501842498779297,14.695562031922364
16.589746475219727,16.242209231849124
16.697935104370117,17.085834977263726
16.731056213378906,16.59371995910519
17.086074829101562,15.679792068239399
17.244009017944336,17.085834977263726
17.400789260864258,17.859158577227095
17.40441131591797,17.296741413617347
17.61789321899414,16.312511377300336
17.669923782348633,17.718554286324657
17.895946502685547,17.43734570451979
17.929065704345703,16.59371995910519
18.107873916625977,14.976770613727238
9.619986534118652,7.173232468642234
5.018778324127197,6.681117450483718
5.720468521118164,6.681117450483718
3.7524776458740234,6.470211014130072
3.9230408668518066,6.681117450483718
3.351508855819702,6.610815305032508
3.3799679279327393,6.540513159581282
3.2584381103515625,6.540513159581282
3.3183300495147705,6.610815305032508
3.115158796310425,6.610815305032508
2.9706411361694336,6.540513159581282
3.060462236404419,6.470211014130072
3.1001408100128174,6.540513159581282
3.150129556655884,6.610815305032508
3.1198654174804688,6.399908868678848
3.0434956550598145,6.540513159581282
3.1072754859924316,6.751419595934944
3.073955774307251,6.962326032288589
3.4914748668670654,6.751419595934944
3.999197244644165,6.892023886837379
4.459244251251221,7.313836759544669
4.729700565338135,7.032628177739799
4.820523262023926,7.173232468642234
4.8729143142700195,7.313836759544669
4.938959121704102,6.329606723227638
4.9245924949646,7.946556068605607
4.9400715827941895,6.8217217413861535
5.0174713134765625,7.313836759544669
5.097815036773682,7.384138904995879
5.237811088562012,6.470211014130072
5.104292869567871,7.59504534134954
5.001491069793701,6.048398141422782
4.923552513122559,6.962326032288589
4.867971897125244,7.032628177739799
4.943347454071045,6.681117450483718
4.971639633178711,7.032628177739799
4.973598957061768,6.681117450483718
5.007944583892822,6.8217217413861535
4.945488452911377,6.8217217413861535
4.946528434753418,6.540513159581282
4.92301607131958,7.032628177739799
4.897189617156982,6.610815305032508
4.919060230255127,6.8217217413861535
4.8812971115112305,6.8217217413861535
4.885835647583008,6.540513159581282
4.890396595001221,7.032628177739799
4.8750810623168945,6.399908868678848
3.518726348876953,7.665347486800751
5.616033554077148,13.219216977446818
15.077127456665039,22.78030875881223
20.118370056152344,24.81907097689749
17.754030227661133,23.623934504226817
18.160917282104492,24.608164540543836
18.50629234313965,26.295416031373033
19.199674606323242,25.311185995056
18.562976837158203,26.50632246772668
18.76630973815918,27.77176108584857
19.14812469482422,25.592394576860872
19.46723747253418,26.1548117404706
19.14573097229004,27.349948213141275
18.960620880126953,25.662696722312077
18.46771812438965,26.50632246772668
19.079143524169922,26.225113885921807
19.0805606842041,26.365718176824235
19.347864151000977,26.01420744956816
19.457006454467773,25.803301013214515
19.04110336303711,25.73299886776331
18.638647079467773,25.662696722312077
18.572351455688477,25.592394576860872
18.373626708984375,25.592394576860872
18.19472312927246,25.52209243140965
18.09080696105957,25.52209243140965
18.098682403564453,25.381488140507212
17.931901931762695,25.381488140507212
17.934494018554688,25.311185995056
17.89788818359375,25.24088384960479
17.804000854492188,25.170581704153577
17.78952407836914,24.889373122348708
10.809385299682617,11.391361195715186
6.842844486236572,10.407131159398187
7.9407548904418945,11.391361195715186
10.55229663848877,10.618037595751831
10.009366989135742,11.391361195715186
9.0689058303833,9.985318286690882
8.97182846069336,10.33682901394696
8.030040740966797,9.493203268532364
7.75122594833374,8.649577523117767
7.0614824295043945,8.368368941312912
6.986429214477539,8.579275377666558
6.4840569496154785,8.930786104922639
6.360413074493408,6.962326032288589
5.292745113372803,7.102930323191008
5.0592451095581055,7.665347486800751
4.554708957672119,5.837491705069121
4.240070819854736,7.665347486800751
4.065767765045166,5.345376686910621
4.0008721351623535,6.962326032288589
3.9537320137023926,5.696887414166684
3.8421788215637207,6.681117450483718
3.786452293395996,5.767189559617911
3.7381393909454346,5.837491705069121
3.6872456073760986,5.485980977813057
3.656215190887451,5.485980977813057
3.6238863468170166,5.13447025055696
3.602518081665039,5.275074541459395
3.59891939163208,4.923563814203313
3.6011056900024414,5.0641681051057486
3.5769782066345215,4.782959523300879
3.5800015926361084,4.993865959654523
3.5702600479125977,4.782959523300879
3.569385528564453,4.782959523300879
3.561173439025879,4.712657377849669
3.5838279724121094,4.993865959654523
3.5834579467773438,4.642355232398459
3.595489978790283,5.13447025055696
3.5961227416992188,4.642355232398459
3.5999233722686768,5.275074541459395
3.603227376937866,4.782959523300879
3.5920047760009766,4.642355232398459
3.5890052318573,4.993865959654523
3.5919480323791504,4.782959523300879
3.583303213119507,5.13447025055696
3.5891036987304688,4.782959523300879
3.5780649185180664,4.923563814203313
3.5762245655059814,4.712657377849669
3.57208251953125,4.853261668752088
2.2093393802642822,7.313836759544669
3.2479677200317383,7.7356496322519614
5.406393051147461,8.438671086764122
6.932180404663086,7.946556068605607
7.807323455810547,9.141692541276301
8.683341979980469,8.790181814020203
9.31010913848877,9.774411850337236
9.485958099365234,9.704109704886026
9.519383430480957,10.618037595751831
9.706868171691895,10.26652686849575
10.056132316589355,11.110152613910332
10.406903266906738,10.899246177556687
10.492452621459961,11.742871922971284
10.485785484313965,11.531965486617626
10.573413848876953,12.094382650227349
10.552851676940918,12.305289086581011
10.710196495056152,12.024080504776153
10.862956047058105,13.219216977446818
10.827595710754395,12.867706250190738
10.969690322875977,14.203447013763853
12.393752098083496,15.539187777336965
13.4998197555542,16.10160494094669
15.00903606414795,17.296741413617347
16.514366149902344,17.43734570451979
16.913484573364258,16.664022104556416
15.628853797912598,16.59371995910519
14.296064376831055,15.961000650044253
13.038178443908691,15.6797920682394
12.076884269714355,16.031302795495463
11.746947288513184,15.6797920682394
11.451160430908203,15.961000650044253
11.45210075378418,15.750094213690607
6.846221446990967,12.024080504776153
4.640031337738037,11.461663341166416
4.76938533782959,10.407131159398187
4.281711101531982,8.579275377666558
4.153242588043213,8.860483959471429
3.9288063049316406,7.946556068605607
3.8572545051574707,8.368368941312912
3.520595073699951,8.719879668568993
3.6117799282073975,7.032628177739799
3.2501351833343506,7.102930323191009
3.178438425064087,6.681117450483718
3.0026681423187256,7.454441050447105
2.8840577602386475,6.610815305032508
2.829524517059326,6.259304577776412
2.853301525115967,6.048398141422782
2.8276562690734863,6.892023886837379
2.7684247493743896,6.329606723227638
2.58554744720459,5.837491705069121
2.5956645011901855,5.837491705069121
2.637558698654175,6.681117450483718
2.613431453704834,5.907793850520346
2.6133058071136475,5.415678832361831
2.64902925491333,5.767189559617911
2.6629910469055176,5.696887414166684
2.6101956367492676,6.118700286873993
2.6342966556549072,4.923563814203313
2.6741585731506348,5.767189559617911
2.6471352577209473,5.55628312326425
2.604249954223633,5.204772396008185
2.581932306289673,5.13447025055696
2.5995922088623047,5.0641681051057486
2.591451644897461,5.415678832361831
2.5569326877593994,4.782959523300879
2.562455177307129,4.853261668752088
2.5563547611236572,5.415678832361831
2.542675733566284,5.345376686910621
2.5279533863067627,5.13447025055696
2.5331075191497803,5.275074541459395
2.54201602935791,5.0641681051057486
2.5482075214385986,5.345376686910621
2.5440123081207275,5.275074541459395
2.545793294906616,5.345376686910621
2.547142744064331,5.485980977813057
2.5546202659606934,5.55628312326425
2.564936399459839,5.485980977813057
2.580784320831299,5.767189559617911
2.5942575931549072,5.696887414166684
3.492004156112671,6.399908868678848
4.470236778259277,17.859158577227095
15.044872283935547,27.56085464949492
8.912964820861816,16.734324250007624
6.735475063323975,10.828944032105477
10.92877197265625,12.305289086581011
13.130809783935547,24.53786239509263
15.187095642089844,23.97544523148289
12.273258209228516,16.312511377300336
13.268220901489258,12.797404104739527
14.252152442932129,14.97677061372724
15.260083198547363,18.913690758995337
13.217708587646484,14.554957741019932
11.962411880493164,14.625259886471145
13.46457290649414,15.961000650044253
13.364531517028809,14.695562031922362
13.113771438598633,14.97677061372724
12.759556770324707,15.328281340983303
12.557514190673828,14.695562031922362
11.968624114990234,15.328281340983303
11.732979774475098,15.60948992278817
11.65326976776123,15.04707275917843
11.701849937438965,14.906468468276012
11.475218772888184,15.117374904629655
11.49354362487793,15.117374904629655
11.476143836975098,15.04707275917843
11.445167541503906,14.97677061372724
11.535338401794434,14.97677061372724
11.468996047973633,14.97677061372724
11.391138076782227,14.906468468276012
11.328695297241211,15.04707275917843
11.449076652526855,14.97677061372724
11.43049144744873,14.765864177373574
5.290200710296631,7.6653474868007505
4.260919094085693,6.470211014130072
4.196188926696777,6.8217217413861535
4.051886081695557,6.189002432325218
3.96296763420105,6.259304577776412
3.87239146232605,6.681117450483718
3.7880918979644775,6.189002432325218
3.7889370918273926,6.610815305032508
3.7185795307159424,6.259304577776412
3.7679507732391357,6.329606723227638
3.741445541381836,6.329606723227638
3.7884063720703125,6.329606723227638
3.7026262283325195,6.399908868678848
3.789490222930908,6.259304577776412
3.7051944732666016,6.259304577776412
3.74393630027771,6.189002432325218
3.7955870628356934,6.329606723227638
3.711393356323242,6.540513159581282
3.7627310752868652,6.470211014130072
3.7094359397888184,6.540513159581282
3.706562042236328,6.048398141422782
3.702153205871582,6.96232603228859
3.7106761932373047,6.751419595934944
3.7204535007476807,6.329606723227638
3.729243040084839,6.329606723227638
3.740124225616455,7.032628177739798
3.7505598068237305,7.102930323191009
3.7573037147521973,6.329606723227638
3.766549587249756,7.102930323191009
3.7686076164245605,6.610815305032508
3.7749462127685547,5.907793850520346
3.781285047531128,6.470211014130072
3.783813238143921,6.399908868678848
3.784712791442871,6.540513159581282
3.7857165336608887,6.259304577776412
3.7856597900390625,6.610815305032508
3.790750741958618,6.259304577776412
3.787489414215088,6.610815305032508
3.786198139190674,6.399908868678848
3.7844769954681396,6.399908868678848
3.7870988845825195,6.540513159581282
3.7844486236572266,6.329606723227638
3.7883214950561523,6.681117450483718
3.7881686687469482,6.189002432325218
3.787868022918701,6.681117450483718
3.7870874404907227,6.329606723227638
4.632150650024414,8.508973232215332
6.494327545166016,19.335503631702643
20.160186767578125,36.559529267250596
21.298871994018555,27.912365376750998
14.035086631774902,15.398583486434527
16.14968490600586,19.968222940763575
22.132511138916016,33.185026285592215
23.30648422241211,28.05296966765344
17.445457458496094,19.897920795312352
17.763141632080078,23.764538795129262
21.241580963134766,30.51354475844599
21.663198471069336,25.170581704153577
18.170917510986328,23.131819486068288
19.2009220123291,25.52209243140965
19.813270568847656,26.08450959501937
19.20822525024414,24.467560249641423
18.56121253967285,25.381488140507212
19.20750617980957,25.311185995056
19.162235260009766,24.95967526779992
18.70787811279297,24.81907097689749
17.924997329711914,24.95967526779992
18.425386428833008,24.889373122348704
18.289491653442383,24.95967526779992
17.855918884277344,24.748768831446277
17.886877059936523,25.381488140507212
18.182430267333984,25.029977413251142
18.040239334106445,25.029977413251142
17.998605728149414,24.95967526779992
18.023481369018555,24.95967526779992
17.94696617126465,24.889373122348704
18.03329849243164,24.467560249641423
8.731101989746094,12.094382650227349
6.54217004776001,14.062842722861413
6.871481895446777,13.148914831995606
9.200756072998047,12.234986941129785
8.315217971801758,11.672569777520055
9.135125160217285,11.039850468459122
8.374839782714844,10.477433304849397
7.778895378112793,9.774411850337236
7.565499305725098,8.860483959471429
6.709686279296875,8.508973232215332
6.489204406738281,8.157462504959266
5.6133599281311035,7.7356496322519614
5.39859676361084,5.696887414166683
5.334517478942871,7.6653474868007505
5.127895355224609,6.048398141422782
5.071102142333984,6.118700286873993
5.118950843811035,5.907793850520346
4.771098613739014,5.907793850520346
4.868252754211426,5.626585268715477
4.735854625701904,5.415678832361831
4.631435871124268,5.275074541459395
4.645603179931641,5.204772396008185
4.656682968139648,4.993865959654523
4.635207176208496,4.923563814203314
4.6182379722595215,4.993865959654523
4.614896297454834,4.782959523300879
4.592921257019043,4.993865959654523
4.5872673988342285,4.782959523300879
4.574666500091553,5.0641681051057486
4.59559965133667,4.712657377849669
4.583076477050781,5.204772396008185
4.587902069091797,4.712657377849669
4.576626777648926,5.13447025055696
4.579878807067871,4.642355232398459
4.569662094116211,5.275074541459395
4.564725399017334,4.782959523300879
4.554831027984619,5.275074541459395
4.549566745758057,4.853261668752088
4.542572021484375,4.923563814203314
4.537399768829346,4.642355232398459
4.53778076171875,5.415678832361831
4.536494255065918,4.853261668752088
4.532288074493408,4.993865959654523
4.527599334716797,4.642355232398459
4.52760124206543,5.275074541459395
4.526411056518555,4.712657377849669
4.526559829711914,5.13447025055696
4.524924278259277,4.712657377849669
2.440931797027588,7.243534614093443
4.917341232299805,8.579275377666558
9.378904342651367,9.35259897762993
12.319198608398438,10.05562043214209
12.575695037841797,10.688339741203043
14.162556648254395,11.461663341166416
14.960814476013184,12.164684795678575
15.4627046585083,12.024080504776153
15.454302787780762,12.375591232032221
15.534018516540527,12.867706250190738
15.906925201416016,13.219216977446818
15.802960395812988,13.5707277047029
15.352934837341309,13.92223843195898
14.979353904724121,14.273749159215074
15.001336097717285,14.625259886471143
14.754638671875,15.047072759178429
14.823821067810059,15.398583486434527
14.896089553833008,15.750094213690607
15.270880699157715,16.031302795495463
15.33900260925293,16.523417813653978
15.106614112854004,16.804626395458847
15.260648727416992,17.085834977263726
15.352062225341797,17.50764784997101
15.429348945617676,17.929460722678314
15.515539169311523,18.070065013580734
15.539898872375488,18.280971449934388
15.54922866821289,18.773086468092906
15.575019836425781,19.054295049897767
15.59134292602539,19.265201486251414
15.551456451416016,18.210669304483176
8.79710865020752,12.375591232032221
4.970242977142334,11.110152613910332
5.717045783996582,10.407131159398187
4.551359176635742,10.33682901394696
4.705702304840088,9.493203268532364
4.1203694343566895,9.774411850337236
4.022151947021484,8.719879668568993
3.906536340713501,7.805951777703171
3.8008923530578613,8.790181814020203
3.509793281555176,7.805951777703171
3.378584146499634,7.454441050447105
3.2669310569763184,7.454441050447105
3.215986967086792,6.8217217413861535
3.25186824798584,7.524743195898316
3.1978657245635986,6.399908868678848
3.1215322017669678,6.681117450483718
3.183675765991211,7.173232468642234
3.024245500564575,6.118700286873993
2.9278738498687744,6.399908868678848
2.95263409614563,6.189002432325218
2.981105089187622,6.048398141422782
2.9553308486938477,6.189002432325218
2.9983699321746826,5.415678832361831
3.023021697998047,6.118700286873993
3.004957437515259,5.204772396008185
2.9532413482666016,5.837491705069121
2.9290177822113037,5.907793850520346
2.9095399379730225,5.415678832361831
2.9232635498046875,5.485980977813057
2.905801296234131,4.923563814203313
2.907637596130371,5.275074541459395
2.8714072704315186,4.642355232398459
2.8468337059020996,5.275074541459395
2.8262014389038086,4.853261668752088
2.81537127494812,5.13447025055696
2.8049588203430176,5.13447025055696
2.8022444248199463,5.204772396008185
2.807227611541748,5.345376686910621
