"","Hour","dow_surgery_date","Count"
"791",9.7,"Friday",3
"792",9.7,"Monday",6
"793",9.7,"Thursday",1
"794",9.7,"Tuesday",2
"795",9.7,"Wednesday",7
"796",9.71666666666667,"Friday",3
"797",9.71666666666667,"Monday",4
"798",9.71666666666667,"Thursday",3
"799",9.71666666666667,"Tuesday",1
"800",9.71666666666667,"Wednesday",6
"801",9.73333333333333,"Friday",3
"802",9.73333333333333,"Monday",9
"803",9.73333333333333,"Thursday",4
"804",9.73333333333333,"Tuesday",1
"805",9.73333333333333,"Wednesday",2
"806",9.75,"Friday",2
"807",9.75,"Monday",5
"808",9.75,"Thursday",2
"809",9.75,"Tuesday",4
"810",9.75,"Wednesday",2
"811",9.76666666666667,"Friday",4
"812",9.76666666666667,"Monday",2
"813",9.76666666666667,"Thursday",1
"814",9.76666666666667,"Tuesday",3
"815",9.76666666666667,"Wednesday",1
"816",9.78333333333333,"Friday",3
"817",9.78333333333333,"Monday",7
"818",9.78333333333333,"Thursday",5
"819",9.78333333333333,"Tuesday",2
"820",9.78333333333333,"Wednesday",1
"821",9.8,"Friday",2
"822",9.8,"Monday",3
"823",9.8,"Thursday",6
"824",9.8,"Tuesday",3
"825",9.8,"Wednesday",5
"826",9.81666666666667,"Friday",3
"827",9.81666666666667,"Monday",2
"828",9.81666666666667,"Thursday",3
"829",9.81666666666667,"Tuesday",3
"830",9.81666666666667,"Wednesday",3
"831",9.83333333333333,"Friday",2
"832",9.83333333333333,"Monday",3
"833",9.83333333333333,"Thursday",3
"834",9.83333333333333,"Tuesday",2
"835",9.83333333333333,"Wednesday",8
"836",9.85,"Friday",1
"837",9.85,"Monday",3
"838",9.85,"Saturday",2
"839",9.85,"Thursday",1
"840",9.85,"Tuesday",5
"841",9.85,"Wednesday",7
"842",9.86666666666667,"Friday",4
"843",9.86666666666667,"Monday",3
"844",9.86666666666667,"Thursday",4
"845",9.86666666666667,"Tuesday",3
"846",9.86666666666667,"Wednesday",3
"847",9.88333333333333,"Friday",4
"848",9.88333333333333,"Monday",3
"849",9.88333333333333,"Thursday",5
"850",9.88333333333333,"Tuesday",1
"851",9.88333333333333,"Wednesday",7
"852",9.9,"Friday",5
"853",9.9,"Monday",3
"854",9.9,"Thursday",2
"855",9.9,"Tuesday",2
"856",9.9,"Wednesday",4
"857",9.91666666666667,"Friday",4
"858",9.91666666666667,"Monday",3
"859",9.91666666666667,"Thursday",3
"860",9.91666666666667,"Tuesday",6
"861",9.91666666666667,"Wednesday",5
"862",9.93333333333333,"Friday",1
"863",9.93333333333333,"Monday",4
"864",9.93333333333333,"Thursday",4
"865",9.93333333333333,"Tuesday",3
"866",9.93333333333333,"Wednesday",7
"867",9.95,"Friday",1
"868",9.95,"Monday",2
"869",9.95,"Tuesday",2
"870",9.95,"Wednesday",4
"871",9.96666666666667,"Friday",3
"872",9.96666666666667,"Monday",6
"873",9.96666666666667,"Tuesday",7
"874",9.96666666666667,"Wednesday",4
"875",9.98333333333333,"Friday",1
"876",9.98333333333333,"Monday",1
"877",9.98333333333333,"Saturday",1
"878",9.98333333333333,"Thursday",3
"879",9.98333333333333,"Tuesday",3
"880",9.98333333333333,"Wednesday",5
"881",10,"Friday",4
"882",10,"Monday",4
"883",10,"Thursday",2
"884",10,"Tuesday",6
"885",10,"Wednesday",5
"886",10.0166666666667,"Friday",2
"887",10.0166666666667,"Monday",4
"888",10.0166666666667,"Thursday",2
"889",10.0166666666667,"Tuesday",2
"890",10.0166666666667,"Wednesday",2
"891",10.0333333333333,"Friday",4
"892",10.0333333333333,"Monday",3
"893",10.0333333333333,"Thursday",3
"894",10.0333333333333,"Tuesday",3
"895",10.0333333333333,"Wednesday",2
"896",10.05,"Friday",4
"897",10.05,"Monday",3
"898",10.05,"Thursday",2
"899",10.05,"Tuesday",7
"900",10.05,"Wednesday",2
"901",10.0666666666667,"Friday",4
"902",10.0666666666667,"Monday",7
"903",10.0666666666667,"Thursday",4
"904",10.0666666666667,"Tuesday",4
"905",10.0666666666667,"Wednesday",3
"906",10.0833333333333,"Friday",3
"907",10.0833333333333,"Monday",6
"908",10.0833333333333,"Thursday",4
"909",10.0833333333333,"Tuesday",2
"910",10.0833333333333,"Wednesday",5
"911",10.1,"Friday",5
"912",10.1,"Monday",3
"913",10.1,"Thursday",3
"914",10.1,"Tuesday",3
"915",10.1,"Wednesday",3
"916",10.1166666666667,"Friday",1
"917",10.1166666666667,"Monday",4
"918",10.1166666666667,"Sunday",1
"919",10.1166666666667,"Thursday",4
"920",10.1166666666667,"Tuesday",2
"921",10.1166666666667,"Wednesday",5
"922",10.1333333333333,"Friday",5
"923",10.1333333333333,"Monday",4
"924",10.1333333333333,"Thursday",2
"925",10.1333333333333,"Tuesday",3
"926",10.1333333333333,"Wednesday",11
"927",10.15,"Friday",1
"928",10.15,"Monday",3
"929",10.15,"Thursday",2
"930",10.15,"Tuesday",6
"931",10.15,"Wednesday",4
"932",10.1666666666667,"Friday",1
"933",10.1666666666667,"Monday",4
"934",10.1666666666667,"Saturday",1
"935",10.1666666666667,"Thursday",3
"936",10.1666666666667,"Tuesday",3
"937",10.1666666666667,"Wednesday",6
"938",10.1833333333333,"Friday",4
"939",10.1833333333333,"Monday",3
"940",10.1833333333333,"Tuesday",4
"941",10.1833333333333,"Wednesday",5
"942",10.2,"Friday",3
"943",10.2,"Monday",3
"944",10.2,"Tuesday",4
"945",10.2,"Wednesday",5
"946",10.2166666666667,"Monday",7
"947",10.2166666666667,"Thursday",5
"948",10.2166666666667,"Tuesday",5
"949",10.2166666666667,"Wednesday",4
"950",10.2333333333333,"Friday",4
"951",10.2333333333333,"Monday",6
"952",10.2333333333333,"Thursday",2
"953",10.2333333333333,"Tuesday",5
"954",10.2333333333333,"Wednesday",2
"955",10.25,"Friday",4
"956",10.25,"Monday",6
"957",10.25,"Tuesday",3
"958",10.25,"Wednesday",5
"959",10.2666666666667,"Friday",3
"960",10.2666666666667,"Monday",4
"961",10.2666666666667,"Thursday",2
"962",10.2666666666667,"Tuesday",6
"963",10.2666666666667,"Wednesday",9
"964",10.2833333333333,"Friday",6
"965",10.2833333333333,"Monday",4
"966",10.2833333333333,"Saturday",1
"967",10.2833333333333,"Thursday",1
"968",10.2833333333333,"Tuesday",2
"969",10.2833333333333,"Wednesday",5
"970",10.3,"Friday",2
"971",10.3,"Thursday",4
"972",10.3,"Tuesday",3
"973",10.3,"Wednesday",4
"974",10.3166666666667,"Friday",3
"975",10.3166666666667,"Sunday",1
"976",10.3166666666667,"Tuesday",3
"977",10.3166666666667,"Wednesday",3
"978",10.3333333333333,"Friday",1
"979",10.3333333333333,"Monday",4
"980",10.3333333333333,"Thursday",2
"981",10.3333333333333,"Tuesday",2
"982",10.3333333333333,"Wednesday",4
"983",10.35,"Friday",6
"984",10.35,"Monday",5
"985",10.35,"Tuesday",4
"986",10.35,"Wednesday",5
"987",10.3666666666667,"Friday",7
"988",10.3666666666667,"Monday",5
"989",10.3666666666667,"Thursday",1
"990",10.3666666666667,"Tuesday",2
"991",10.3666666666667,"Wednesday",2
"992",10.3833333333333,"Friday",2
"993",10.3833333333333,"Monday",3
"994",10.3833333333333,"Thursday",6
"995",10.3833333333333,"Tuesday",4
"996",10.3833333333333,"Wednesday",6
"997",10.4,"Friday",4
"998",10.4,"Monday",2
"999",10.4,"Thursday",1
"1000",10.4,"Tuesday",6
"1001",10.4,"Wednesday",8
"1002",10.4166666666667,"Friday",8
"1003",10.4166666666667,"Monday",6
"1004",10.4166666666667,"Tuesday",3
"1005",10.4333333333333,"Friday",3
"1006",10.4333333333333,"Monday",2
"1007",10.4333333333333,"Thursday",4
"1008",10.4333333333333,"Tuesday",3
"1009",10.4333333333333,"Wednesday",3
"1010",10.45,"Friday",3
"1011",10.45,"Monday",7
"1012",10.45,"Saturday",1
"1013",10.45,"Thursday",3
"1014",10.45,"Tuesday",5
"1015",10.45,"Wednesday",5
"1016",10.4666666666667,"Friday",3
"1017",10.4666666666667,"Monday",4
"1018",10.4666666666667,"Thursday",5
"1019",10.4666666666667,"Tuesday",4
"1020",10.4666666666667,"Wednesday",4
"1021",10.4833333333333,"Friday",5
"1022",10.4833333333333,"Monday",3
"1023",10.4833333333333,"Thursday",2
"1024",10.4833333333333,"Tuesday",3
"1025",10.4833333333333,"Wednesday",4
"1026",10.5,"Friday",3
"1027",10.5,"Monday",6
"1028",10.5,"Tuesday",1
"1029",10.5,"Wednesday",5
"1030",10.5166666666667,"Friday",1
"1031",10.5166666666667,"Monday",6
"1032",10.5166666666667,"Saturday",1
"1033",10.5166666666667,"Thursday",3
"1034",10.5166666666667,"Tuesday",10
"1035",10.5166666666667,"Wednesday",2
"1036",10.5333333333333,"Friday",3
"1037",10.5333333333333,"Monday",4
"1038",10.5333333333333,"Thursday",5
"1039",10.5333333333333,"Tuesday",5
"1040",10.5333333333333,"Wednesday",4
"1041",10.55,"Friday",2
"1042",10.55,"Monday",4
"1043",10.55,"Tuesday",4
"1044",10.55,"Wednesday",4
"1045",10.5666666666667,"Friday",6
"1046",10.5666666666667,"Monday",2
"1047",10.5666666666667,"Thursday",2
"1048",10.5666666666667,"Tuesday",4
"1049",10.5666666666667,"Wednesday",5
"1050",10.5833333333333,"Friday",2
"1051",10.5833333333333,"Monday",6
"1052",10.5833333333333,"Thursday",2
"1053",10.5833333333333,"Tuesday",4
"1054",10.5833333333333,"Wednesday",3
"1055",10.6,"Friday",2
"1056",10.6,"Monday",2
"1057",10.6,"Thursday",3
"1058",10.6,"Tuesday",5
"1059",10.6,"Wednesday",9
"1060",10.6166666666667,"Friday",1
"1061",10.6166666666667,"Monday",7
"1062",10.6166666666667,"Thursday",1
"1063",10.6166666666667,"Tuesday",2
"1064",10.6166666666667,"Wednesday",4
"1065",10.6333333333333,"Friday",3
"1066",10.6333333333333,"Monday",3
"1067",10.6333333333333,"Tuesday",6
"1068",10.6333333333333,"Wednesday",3
"1069",10.65,"Friday",3
"1070",10.65,"Tuesday",1
"1071",10.65,"Wednesday",6
"1072",10.6666666666667,"Friday",4
"1073",10.6666666666667,"Monday",5
"1074",10.6666666666667,"Sunday",1
"1075",10.6666666666667,"Thursday",1
"1076",10.6666666666667,"Tuesday",2
"1077",10.6666666666667,"Wednesday",4
"1078",10.6833333333333,"Friday",2
"1079",10.6833333333333,"Monday",2
"1080",10.6833333333333,"Thursday",4
"1081",10.6833333333333,"Tuesday",3
"1082",10.6833333333333,"Wednesday",5
"1083",10.7,"Friday",3
"1084",10.7,"Monday",5
"1085",10.7,"Thursday",2
"1086",10.7,"Tuesday",7
"1087",10.7,"Wednesday",4
"1088",10.7166666666667,"Friday",7
"1089",10.7166666666667,"Monday",6
"1090",10.7166666666667,"Thursday",3
"1091",10.7166666666667,"Tuesday",4
"1092",10.7333333333333,"Friday",6
"1093",10.7333333333333,"Monday",4
"1094",10.7333333333333,"Thursday",1
"1095",10.7333333333333,"Tuesday",8
"1096",10.7333333333333,"Wednesday",4
"1097",10.75,"Friday",3
"1098",10.75,"Thursday",2
"1099",10.75,"Tuesday",6
"1100",10.75,"Wednesday",4
"1101",10.7666666666667,"Friday",2
"1102",10.7666666666667,"Monday",4
"1103",10.7666666666667,"Thursday",4
"1104",10.7666666666667,"Tuesday",5
"1105",10.7666666666667,"Wednesday",6
"1106",10.7833333333333,"Friday",4
"1107",10.7833333333333,"Monday",3
"1108",10.7833333333333,"Thursday",1
"1109",10.7833333333333,"Tuesday",9
"1110",10.7833333333333,"Wednesday",9
"1111",10.8,"Friday",3
"1112",10.8,"Monday",2
"1113",10.8,"Thursday",2
"1114",10.8,"Tuesday",5
"1115",10.8,"Wednesday",2
"1116",10.8166666666667,"Friday",5
"1117",10.8166666666667,"Monday",5
"1118",10.8166666666667,"Thursday",5
"1119",10.8166666666667,"Tuesday",2
"1120",10.8166666666667,"Wednesday",3
"1121",10.8333333333333,"Friday",3
"1122",10.8333333333333,"Monday",1
"1123",10.8333333333333,"Sunday",1
"1124",10.8333333333333,"Thursday",3
"1125",10.8333333333333,"Tuesday",4
"1126",10.8333333333333,"Wednesday",3
"1127",10.85,"Friday",3
"1128",10.85,"Monday",7
"1129",10.85,"Thursday",6
"1130",10.85,"Tuesday",4
"1131",10.85,"Wednesday",7
"1132",10.8666666666667,"Friday",6
"1133",10.8666666666667,"Monday",5
"1134",10.8666666666667,"Thursday",2
"1135",10.8666666666667,"Tuesday",7
"1136",10.8666666666667,"Wednesday",5
"1137",10.8833333333333,"Friday",2
"1138",10.8833333333333,"Monday",6
"1139",10.8833333333333,"Saturday",1
"1140",10.8833333333333,"Tuesday",2
"1141",10.8833333333333,"Wednesday",3
"1142",10.9,"Friday",5
"1143",10.9,"Monday",5
"1144",10.9,"Thursday",2
"1145",10.9,"Tuesday",2
"1146",10.9,"Wednesday",4
"1147",10.9166666666667,"Friday",6
"1148",10.9166666666667,"Monday",2
"1149",10.9166666666667,"Thursday",3
"1150",10.9166666666667,"Tuesday",4
"1151",10.9166666666667,"Wednesday",3
"1152",10.9333333333333,"Friday",2
"1153",10.9333333333333,"Monday",3
"1154",10.9333333333333,"Thursday",2
"1155",10.9333333333333,"Tuesday",3
"1156",10.9333333333333,"Wednesday",4
"1157",10.95,"Friday",4
"1158",10.95,"Monday",4
"1159",10.95,"Thursday",1
"1160",10.95,"Tuesday",1
"1161",10.95,"Wednesday",2
"1162",10.9666666666667,"Friday",3
"1163",10.9666666666667,"Monday",4
"1164",10.9666666666667,"Sunday",1
"1165",10.9666666666667,"Thursday",6
"1166",10.9666666666667,"Tuesday",4
"1167",10.9666666666667,"Wednesday",4
"1168",10.9833333333333,"Friday",2
"1169",10.9833333333333,"Monday",4
"1170",10.9833333333333,"Thursday",5
"1171",10.9833333333333,"Tuesday",1
"1172",10.9833333333333,"Wednesday",5
"1173",11,"Friday",1
"1174",11,"Monday",4
"1175",11,"Thursday",2
"1176",11,"Tuesday",4
"1177",11,"Wednesday",13
"1178",11.0166666666667,"Friday",6
"1179",11.0166666666667,"Monday",3
"1180",11.0166666666667,"Sunday",1
"1181",11.0166666666667,"Thursday",5
"1182",11.0166666666667,"Tuesday",7
"1183",11.0166666666667,"Wednesday",3
"1184",11.0333333333333,"Friday",2
"1185",11.0333333333333,"Monday",2
"1186",11.0333333333333,"Thursday",2
"1187",11.0333333333333,"Tuesday",5
"1188",11.0333333333333,"Wednesday",7
"1189",11.05,"Friday",6
"1190",11.05,"Monday",1
"1191",11.05,"Thursday",3
"1192",11.05,"Tuesday",6
"1193",11.05,"Wednesday",2
"1194",11.0666666666667,"Friday",4
"1195",11.0666666666667,"Monday",6
"1196",11.0666666666667,"Thursday",5
"1197",11.0666666666667,"Tuesday",3
"1198",11.0666666666667,"Wednesday",2
"1199",11.0833333333333,"Friday",4
"1200",11.0833333333333,"Monday",6
"1201",11.0833333333333,"Saturday",1
"1202",11.0833333333333,"Thursday",4
"1203",11.0833333333333,"Tuesday",8
"1204",11.0833333333333,"Wednesday",6
"1205",11.1,"Monday",4
"1206",11.1,"Thursday",4
"1207",11.1,"Tuesday",4
"1208",11.1,"Wednesday",6
"1209",11.1166666666667,"Friday",4
"1210",11.1166666666667,"Monday",2
"1211",11.1166666666667,"Thursday",2
"1212",11.1166666666667,"Tuesday",5
"1213",11.1166666666667,"Wednesday",5
"1214",11.1333333333333,"Friday",4
"1215",11.1333333333333,"Monday",3
"1216",11.1333333333333,"Thursday",7
"1217",11.1333333333333,"Tuesday",2
"1218",11.1333333333333,"Wednesday",4
"1219",11.15,"Friday",1
"1220",11.15,"Monday",3
"1221",11.15,"Thursday",5
"1222",11.15,"Tuesday",9
"1223",11.15,"Wednesday",3
"1224",11.1666666666667,"Friday",6
"1225",11.1666666666667,"Monday",1
"1226",11.1666666666667,"Thursday",5
"1227",11.1666666666667,"Tuesday",3
"1228",11.1666666666667,"Wednesday",5
"1229",11.1833333333333,"Friday",2
"1230",11.1833333333333,"Monday",4
"1231",11.1833333333333,"Thursday",5
"1232",11.1833333333333,"Tuesday",2
"1233",11.1833333333333,"Wednesday",6
"1234",11.2,"Friday",3
"1235",11.2,"Monday",6
"1236",11.2,"Thursday",2
"1237",11.2,"Tuesday",8
"1238",11.2,"Wednesday",4
"1239",11.2166666666667,"Friday",5
"1240",11.2166666666667,"Monday",4
"1241",11.2166666666667,"Thursday",7
"1242",11.2166666666667,"Tuesday",2
"1243",11.2166666666667,"Wednesday",5
"1244",11.2333333333333,"Monday",2
"1245",11.2333333333333,"Thursday",5
"1246",11.2333333333333,"Tuesday",7
"1247",11.2333333333333,"Wednesday",1
"1248",11.25,"Friday",3
"1249",11.25,"Monday",6
"1250",11.25,"Thursday",2
"1251",11.25,"Tuesday",6
"1252",11.25,"Wednesday",5
"1253",11.2666666666667,"Friday",3
"1254",11.2666666666667,"Monday",5
"1255",11.2666666666667,"Thursday",3
"1256",11.2666666666667,"Tuesday",6
"1257",11.2666666666667,"Wednesday",3
"1258",11.2833333333333,"Friday",4
"1259",11.2833333333333,"Monday",4
"1260",11.2833333333333,"Thursday",2
"1261",11.2833333333333,"Tuesday",3
"1262",11.2833333333333,"Wednesday",3
"1263",11.3,"Friday",2
"1264",11.3,"Monday",1
"1265",11.3,"Saturday",1
"1266",11.3,"Thursday",3
"1267",11.3,"Tuesday",5
"1268",11.3,"Wednesday",5
"1269",11.3166666666667,"Friday",1
"1270",11.3166666666667,"Monday",2
"1271",11.3166666666667,"Tuesday",3
"1272",11.3166666666667,"Wednesday",3
"1273",11.3333333333333,"Friday",6
"1274",11.3333333333333,"Monday",1
"1275",11.3333333333333,"Thursday",1
"1276",11.3333333333333,"Tuesday",2
"1277",11.3333333333333,"Wednesday",3
"1278",11.35,"Friday",4
"1279",11.35,"Monday",2
"1280",11.35,"Thursday",2
"1281",11.35,"Tuesday",3
"1282",11.35,"Wednesday",1
"1283",11.3666666666667,"Friday",2
"1284",11.3666666666667,"Monday",2
"1285",11.3666666666667,"Thursday",1
"1286",11.3666666666667,"Tuesday",4
"1287",11.3666666666667,"Wednesday",10
"1288",11.3833333333333,"Friday",3
"1289",11.3833333333333,"Monday",3
"1290",11.3833333333333,"Thursday",7
"1291",11.3833333333333,"Tuesday",6
"1292",11.3833333333333,"Wednesday",5
"1293",11.4,"Friday",3
"1294",11.4,"Monday",2
"1295",11.4,"Saturday",1
"1296",11.4,"Thursday",4
"1297",11.4,"Tuesday",2
"1298",11.4,"Wednesday",5
"1299",11.4166666666667,"Friday",5
"1300",11.4166666666667,"Monday",4
"1301",11.4166666666667,"Saturday",1
"1302",11.4166666666667,"Thursday",1
"1303",11.4166666666667,"Tuesday",2
"1304",11.4166666666667,"Wednesday",9
"1305",11.4333333333333,"Friday",1
"1306",11.4333333333333,"Monday",5
"1307",11.4333333333333,"Thursday",4
"1308",11.4333333333333,"Tuesday",5
"1309",11.4333333333333,"Wednesday",2
"1310",11.45,"Friday",4
"1311",11.45,"Monday",5
"1312",11.45,"Thursday",6
"1313",11.45,"Tuesday",3
"1314",11.45,"Wednesday",2
"1315",11.4666666666667,"Friday",4
"1316",11.4666666666667,"Monday",1
"1317",11.4666666666667,"Thursday",8
"1318",11.4666666666667,"Tuesday",6
"1319",11.4666666666667,"Wednesday",6
"1320",11.4833333333333,"Friday",1
"1321",11.4833333333333,"Monday",4
"1322",11.4833333333333,"Thursday",3
"1323",11.4833333333333,"Tuesday",1
"1324",11.4833333333333,"Wednesday",6
"1325",11.5,"Friday",3
"1326",11.5,"Monday",5
"1327",11.5,"Thursday",3
"1328",11.5,"Tuesday",1
"1329",11.5,"Wednesday",4
"1330",11.5166666666667,"Friday",4
"1331",11.5166666666667,"Monday",3
"1332",11.5166666666667,"Thursday",4
"1333",11.5166666666667,"Tuesday",3
"1334",11.5166666666667,"Wednesday",5
"1335",11.5333333333333,"Friday",3
"1336",11.5333333333333,"Monday",4
"1337",11.5333333333333,"Thursday",1
"1338",11.5333333333333,"Tuesday",3
"1339",11.5333333333333,"Wednesday",2
"1340",11.55,"Friday",2
"1341",11.55,"Monday",5
"1342",11.55,"Thursday",1
"1343",11.55,"Tuesday",3
"1344",11.55,"Wednesday",7
"1345",11.5666666666667,"Friday",4
"1346",11.5666666666667,"Monday",7
"1347",11.5666666666667,"Thursday",2
"1348",11.5666666666667,"Tuesday",2
"1349",11.5666666666667,"Wednesday",4
"1350",11.5833333333333,"Friday",5
"1351",11.5833333333333,"Thursday",5
"1352",11.5833333333333,"Tuesday",2
"1353",11.5833333333333,"Wednesday",3
"1354",11.6,"Friday",4
"1355",11.6,"Monday",3
"1356",11.6,"Saturday",1
"1357",11.6,"Thursday",3
"1358",11.6,"Tuesday",3
"1359",11.6,"Wednesday",3
"1360",11.6166666666667,"Friday",4
"1361",11.6166666666667,"Monday",2
"1362",11.6166666666667,"Thursday",4
"1363",11.6166666666667,"Tuesday",5
"1364",11.6166666666667,"Wednesday",4
"1365",11.6333333333333,"Friday",2
"1366",11.6333333333333,"Monday",3
"1367",11.6333333333333,"Thursday",3
"1368",11.6333333333333,"Tuesday",1
"1369",11.6333333333333,"Wednesday",5
"1370",11.65,"Friday",1
"1371",11.65,"Monday",1
"1372",11.65,"Thursday",7
"1373",11.65,"Tuesday",2
"1374",11.65,"Wednesday",7
"1375",11.6666666666667,"Friday",2
"1376",11.6666666666667,"Monday",5
"1377",11.6666666666667,"Sunday",1
"1378",11.6666666666667,"Thursday",3
"1379",11.6666666666667,"Tuesday",7
"1380",11.6666666666667,"Wednesday",4
"1381",11.6833333333333,"Friday",2
"1382",11.6833333333333,"Monday",4
"1383",11.6833333333333,"Thursday",1
"1384",11.6833333333333,"Tuesday",2
"1385",11.6833333333333,"Wednesday",4
"1386",11.7,"Friday",5
"1387",11.7,"Monday",4
"1388",11.7,"Thursday",2
"1389",11.7,"Tuesday",3
"1390",11.7,"Wednesday",2
"1391",11.7166666666667,"Friday",6
"1392",11.7166666666667,"Monday",2
"1393",11.7166666666667,"Thursday",4
"1394",11.7166666666667,"Tuesday",3
"1395",11.7166666666667,"Wednesday",3
"1396",11.7333333333333,"Friday",5
"1397",11.7333333333333,"Monday",8
"1398",11.7333333333333,"Thursday",2
"1399",11.7333333333333,"Tuesday",4
"1400",11.7333333333333,"Wednesday",1
"1401",11.75,"Friday",3
"1402",11.75,"Monday",4
"1403",11.75,"Thursday",3
"1404",11.75,"Tuesday",1
"1405",11.75,"Wednesday",5
"1406",11.7666666666667,"Friday",2
"1407",11.7666666666667,"Monday",5
"1408",11.7666666666667,"Sunday",1
"1409",11.7666666666667,"Tuesday",2
"1410",11.7666666666667,"Wednesday",5
"1411",11.7833333333333,"Friday",1
"1412",11.7833333333333,"Monday",3
"1413",11.7833333333333,"Thursday",2
"1414",11.7833333333333,"Tuesday",3
"1415",11.7833333333333,"Wednesday",5
"1416",11.8,"Friday",6
"1417",11.8,"Monday",2
"1418",11.8,"Thursday",3
"1419",11.8,"Tuesday",4
"1420",11.8,"Wednesday",2
"1421",11.8166666666667,"Friday",4
"1422",11.8166666666667,"Monday",8
"1423",11.8166666666667,"Thursday",2
"1424",11.8166666666667,"Wednesday",6
"1425",11.8333333333333,"Friday",4
"1426",11.8333333333333,"Monday",3
"1427",11.8333333333333,"Thursday",4
"1428",11.8333333333333,"Tuesday",3
"1429",11.8333333333333,"Wednesday",2
"1430",11.85,"Friday",3
"1431",11.85,"Monday",5
"1432",11.85,"Thursday",1
"1433",11.85,"Tuesday",3
"1434",11.8666666666667,"Friday",3
"1435",11.8666666666667,"Monday",8
"1436",11.8666666666667,"Thursday",5
"1437",11.8666666666667,"Tuesday",1
"1438",11.8666666666667,"Wednesday",7
"1439",11.8833333333333,"Friday",5
"1440",11.8833333333333,"Monday",3
"1441",11.8833333333333,"Thursday",1
"1442",11.8833333333333,"Tuesday",5
"1443",11.8833333333333,"Wednesday",3
"1444",11.9,"Friday",1
"1445",11.9,"Monday",2
"1446",11.9,"Thursday",1
"1447",11.9,"Tuesday",6
"1448",11.9,"Wednesday",3
"1449",11.9166666666667,"Friday",3
"1450",11.9166666666667,"Monday",4
"1451",11.9166666666667,"Thursday",4
"1452",11.9166666666667,"Tuesday",4
"1453",11.9166666666667,"Wednesday",7
"1454",11.9333333333333,"Friday",3
"1455",11.9333333333333,"Monday",10
"1456",11.9333333333333,"Saturday",1
"1457",11.9333333333333,"Thursday",2
"1458",11.9333333333333,"Wednesday",7
"1459",11.95,"Friday",3
"1460",11.95,"Monday",3
"1461",11.95,"Tuesday",2
"1462",11.9666666666667,"Friday",3
"1463",11.9666666666667,"Monday",3
"1464",11.9666666666667,"Thursday",4
"1465",11.9666666666667,"Tuesday",4
"1466",11.9666666666667,"Wednesday",1
"1467",11.9833333333333,"Friday",8
"1468",11.9833333333333,"Monday",4
"1469",11.9833333333333,"Thursday",3
"1470",11.9833333333333,"Tuesday",6
"1471",11.9833333333333,"Wednesday",1
"1472",12,"Friday",4
"1473",12,"Monday",6
"1474",12,"Thursday",4
"1475",12,"Tuesday",3
"1476",12,"Wednesday",2
"1477",12.0166666666667,"Friday",4
"1478",12.0166666666667,"Monday",5
"1479",12.0166666666667,"Thursday",1
"1480",12.0166666666667,"Tuesday",4
"1481",12.0166666666667,"Wednesday",11
"1482",12.0333333333333,"Friday",3
"1483",12.0333333333333,"Monday",8
"1484",12.0333333333333,"Thursday",3
"1485",12.0333333333333,"Tuesday",4
"1486",12.0333333333333,"Wednesday",3
"1487",12.05,"Friday",3
"1488",12.05,"Monday",3
"1489",12.05,"Thursday",3
"1490",12.05,"Tuesday",4
"1491",12.05,"Wednesday",7
"1492",12.0666666666667,"Friday",3
"1493",12.0666666666667,"Monday",2
"1494",12.0666666666667,"Thursday",4
"1495",12.0666666666667,"Tuesday",9
"1496",12.0666666666667,"Wednesday",2
"1497",12.0833333333333,"Friday",3
"1498",12.0833333333333,"Monday",8
"1499",12.0833333333333,"Thursday",1
"1500",12.0833333333333,"Tuesday",6
"1501",12.0833333333333,"Wednesday",5
"1502",12.1,"Friday",7
"1503",12.1,"Monday",3
"1504",12.1,"Thursday",2
"1505",12.1,"Tuesday",5
"1506",12.1,"Wednesday",4
"1507",12.1166666666667,"Friday",3
"1508",12.1166666666667,"Monday",4
"1509",12.1166666666667,"Thursday",3
"1510",12.1166666666667,"Tuesday",1
"1511",12.1166666666667,"Wednesday",4
"1512",12.1333333333333,"Friday",3
"1513",12.1333333333333,"Monday",3
"1514",12.1333333333333,"Thursday",2
"1515",12.1333333333333,"Tuesday",5
"1516",12.1333333333333,"Wednesday",5
"1517",12.15,"Friday",4
"1518",12.15,"Monday",7
"1519",12.15,"Thursday",3
"1520",12.15,"Tuesday",8
"1521",12.15,"Wednesday",1
"1522",12.1666666666667,"Friday",3
"1523",12.1666666666667,"Monday",9
"1524",12.1666666666667,"Thursday",5
"1525",12.1666666666667,"Tuesday",6
"1526",12.1666666666667,"Wednesday",4
"1527",12.1833333333333,"Friday",4
"1528",12.1833333333333,"Monday",5
"1529",12.1833333333333,"Thursday",2
"1530",12.1833333333333,"Tuesday",1
"1531",12.1833333333333,"Wednesday",3
"1532",12.2,"Friday",3
"1533",12.2,"Monday",5
"1534",12.2,"Sunday",1
"1535",12.2,"Thursday",2
"1536",12.2,"Tuesday",4
"1537",12.2,"Wednesday",3
"1538",12.2166666666667,"Friday",4
"1539",12.2166666666667,"Monday",2
"1540",12.2166666666667,"Thursday",3
"1541",12.2166666666667,"Tuesday",4
"1542",12.2166666666667,"Wednesday",3
"1543",12.2333333333333,"Friday",1
"1544",12.2333333333333,"Monday",4
"1545",12.2333333333333,"Thursday",4
"1546",12.2333333333333,"Tuesday",2
"1547",12.2333333333333,"Wednesday",3
"1548",12.25,"Friday",5
"1549",12.25,"Monday",5
"1550",12.25,"Thursday",4
"1551",12.25,"Tuesday",5
