Date,Open,High,Low,Close,Adj Close,Volume
2020-12-02,138.630005,149.800003,128.100006,143.000000,143.000000,51217300
2020-12-03,143.500000,159.110001,143.009995,157.259995,157.259995,38656500
2020-12-04,157.589996,157.820007,148.509995,152.520004,152.520004,27704800
2020-12-07,155.029999,163.979996,152.970001,159.520004,159.520004,31409800
2020-12-08,165.750000,170.509995,164.300003,169.860001,169.860001,27738700
2020-12-09,170.199997,170.800003,147.199997,156.589996,156.589996,40951700
2020-12-10,151.130005,159.500000,148.009995,155.690002,155.690002,22060000
2020-12-11,159.699997,163.750000,155.889999,156.929993,156.929993,22069900
2020-12-14,163.399994,163.761002,152.561005,155.070007,155.070007,22467700
2020-12-15,157.000000,157.279999,142.460007,147.220001,147.220001,36451300
2020-12-16,137.750000,141.334000,134.309998,137.029999,137.029999,28476300
2020-12-17,137.919998,146.970001,137.300003,144.000000,144.000000,32404500
2020-12-18,141.509995,145.000000,135.059998,140.229996,140.229996,33157800
2020-12-21,140.839996,147.259995,137.789993,138.300003,138.300003,23921000
2020-12-22,139.000000,141.399994,123.000000,125.879997,125.879997,36035800
2020-12-23,120.050003,132.000000,115.000000,130.339996,130.339996,41905000
2020-12-24,125.940002,129.699997,122.720001,123.389999,123.389999,12720600
2020-12-28,120.040001,122.879997,111.050003,111.400002,111.400002,31088200
2020-12-29,107.795998,116.250000,106.879997,114.389999,114.389999,23718800
2020-12-30,118.400002,118.941002,108.800003,111.129997,111.129997,23965500
