Sample	Gene	gene_symbol	count	Status
SRX6072819	2810403D21Rik	2810403D21Rik	28.8010014553366	IL6_3
SRX6072819	Commd10	Commd10	427.748206799629	IL6_3
SRX6072819	Sap30l	Sap30l	284.809903280551	IL6_3
SRX6072819	2310011J03Rik	2310011J03Rik	971.767123178209	IL6_3
SRX6072819	Srl	Srl	83.2028930931946	IL6_3
SRX6072819	Stxbp5	Stxbp5	969.633715662999	IL6_3
SRX6072819	Hmgxb3	Hmgxb3	2779.82999231878	IL6_3
SRX6072819	Slco3a1	Slco3a1	1080.57090645393	IL6_3
SRX6072819	Chd4	Chd4	13242.0604469092	IL6_3
SRX6072819	Nt5c3b	Nt5c3b	1129.63927930376	IL6_3
SRX6072819	Klk8	Klk8	316.811016008703	IL6_3
SRX6072819	Anp32e	Anp32e	3533.98954894556	IL6_3
SRX6072819	Crlf3	Crlf3	2569.68935207059	IL6_3
SRX6072819	Bpgm	Bpgm	443.748763163705	IL6_3
SRX6072819	Pnldc1	Pnldc1	23.4674826673113	IL6_3
SRX6072819	BC017643	BC017643	918.431935297956	IL6_3
SRX6072819	Blmh	Blmh	3644.92673973649	IL6_3
SRX6072819	Prkcb	Prkcb	1632.05674913574	IL6_3
SRX6072819	AA465934	AA465934	110.937190790926	IL6_3
SRX6072819	Thnsl1	Thnsl1	108.803783275716	IL6_3
SRX6072819	Ptpn1	Ptpn1	5110.57770268584	IL6_3
SRX6072819	Psmd14	Psmd14	3983.07183089729	IL6_3
SRX6072819	Elof1	Elof1	1348.31354961279	IL6_3
SRX6072819	Rnu73b	Rnu73b	55.4685953954631	IL6_3
SRX6072819	Isg20l2	Isg20l2	3375.05068906241	IL6_3
SRX6072819	Eps8	Eps8	4.26681503042024	IL6_3
SRX6072819	Rbm39	Rbm39	8078.14755634311	IL6_3
SRX6072819	Gm14005	Gm14005	17.0672601216809	IL6_3
SRX6072819	Ubxn6	Ubxn6	492.817136013537	IL6_3
SRX6072819	Dctn6	Dctn6	443.748763163705	IL6_3
SRX6072819	Gbp8	Gbp8	25.6008901825214	IL6_3
SRX6072819	Zfp445	Zfp445	3128.64212105564	IL6_3
SRX6072819	Il13ra1	Il13ra1	18.133963879286	IL6_3
SRX6072819	Atp7a	Atp7a	456.549208254965	IL6_3
SRX6072819	Rnf24	Rnf24	51.2017803650428	IL6_3
SRX6072819	Melk	Melk	798.961114446189	IL6_3
SRX6072819	Zbed3	Zbed3	33.0678164857568	IL6_3
SRX6072819	Adk	Adk	1764.32801507877	IL6_3
SRX6072819	Car5b	Car5b	5.3335187880253	IL6_3
SRX6072819	Gstz1	Gstz1	362.67927758572	IL6_3
SRX6072819	N4bp2l2	N4bp2l2	2045.9378070865	IL6_3
SRX6072819	Ccdc101	Ccdc101	601.620919289253	IL6_3
SRX6072819	Nr1d2	Nr1d2	424.548095526814	IL6_3
SRX6072819	B3gnt9	B3gnt9	23.4674826673113	IL6_3
SRX6072819	C1galt1	C1galt1	626.15510571417	IL6_3
SRX6072819	Slc39a4	Slc39a4	294.410237098996	IL6_3
SRX6072819	Dmxl2	Dmxl2	24.5341864249164	IL6_3
SRX6072819	Hmg20a	Hmg20a	475.749875891856	IL6_3
SRX6072819	Abcc10	Abcc10	150.405229822313	IL6_3
SRX6072819	H2afz	H2afz	3996.93897974616	IL6_3
SRX6072819	2210416O15Rik	2210416O15Rik	10.6670375760506	IL6_3
SRX6072819	Itsn1	Itsn1	81.0694855779845	IL6_3
SRX6072819	Mia3	Mia3	2214.4770007881	IL6_3
SRX6072819	4931406P16Rik	4931406P16Rik	1124.30576051573	IL6_3
SRX6072819	Aarsd1	Aarsd1	1796.32912780692	IL6_3
SRX6072819	Nr1h3	Nr1h3	5.3335187880253	IL6_3
SRX6072819	Lrp10	Lrp10	2615.55761364761	IL6_3
SRX6072819	Cpt2	Cpt2	238.941641703533	IL6_3
SRX6072819	Odc1	Odc1	15651.744235339	IL6_3
SRX6072819	Tspan3	Tspan3	821.361893355896	IL6_3
SRX6072819	Ppil2	Ppil2	1699.25908586486	IL6_3
SRX6072819	Hps6	Hps6	188.806565096095	IL6_3
SRX6072819	Armc7	Armc7	269.87605067408	IL6_3
SRX6072819	Cebpb	Cebpb	132.271265943027	IL6_3
SRX6072819	Fndc4	Fndc4	0	IL6_3
SRX6072819	Peo1	Peo1	790.427484385349	IL6_3
SRX6072819	Cnp	Cnp	402.147316617107	IL6_3
SRX6072819	B930059L03Rik	B930059L03Rik	32.0011127281518	IL6_3
SRX6072819	Smc6	Smc6	3163.84334505661	IL6_3
SRX6072819	Tbrg1	Tbrg1	2150.4747753318	IL6_3
SRX6072819	Ide	Ide	6096.21197471291	IL6_3
SRX6072819	Chd3	Chd3	3696.12852010153	IL6_3
SRX6072819	Itgb3bp	Itgb3bp	152.538637337523	IL6_3
SRX6072819	Fam174b	Fam174b	123.737635882187	IL6_3
SRX6072819	Camkv	Camkv	3.20011127281518	IL6_3
SRX6072819	Jkamp	Jkamp	307.210682190257	IL6_3
SRX6072819	Iqgap2	Iqgap2	1208.57535736653	IL6_3
SRX6072819	Snora61	Snora61	219.740974066642	IL6_3
SRX6072819	Ywhaq	Ywhaq	1478.45140804061	IL6_3
SRX6072819	Cpsf7	Cpsf7	1189.37468972964	IL6_3
SRX6072819	Ptk2b	Ptk2b	2037.40417702566	IL6_3
SRX6072819	Slc30a5	Slc30a5	2227.27744587936	IL6_3
SRX6072819	Dcaf4	Dcaf4	336.011683645594	IL6_3
SRX6072819	Kdm6a	Kdm6a	1402.71544125065	IL6_3
SRX6072819	Prmt7	Prmt7	2567.55594455538	IL6_3
SRX6072819	Gm10451	Gm10451	66.1356329715137	IL6_3
SRX6072819	Klhl2	Klhl2	936.565899177242	IL6_3
SRX6072819	Hist1h2be	Hist1h2be	2906.76773947379	IL6_3
SRX6072819	Smap2	Smap2	467.216245831016	IL6_3
SRX6072819	Plec	Plec	1915.79994865869	IL6_3
SRX6072819	Dlgap5	Dlgap5	993.10119833031	IL6_3
SRX6072819	Bcas1	Bcas1	9.60033381844553	IL6_3
SRX6072819	Eme2	Eme2	350.945536252065	IL6_3
SRX6072819	1600012H06Rik	1600012H06Rik	221.874381581852	IL6_3
SRX6072819	Mir3082	Mir3082	10.6670375760506	IL6_3
SRX6072819	Wdr7	Wdr7	540.818805105765	IL6_3
SRX6072819	Ldha	Ldha	45586.6517850098	IL6_3
SRX6072819	Hopx	Hopx	134.404673458237	IL6_3
SRX6072819	Samd4	Samd4	6.40022254563036	IL6_3
SRX6072819	4930581F22Rik	4930581F22Rik	48.0016690922277	IL6_3
SRX6072819	D5Ertd579e	D5Ertd579e	729.625370201861	IL6_3
SRX6072819	Nqo1	Nqo1	68.2690404867238	IL6_3
SRX6072819	H2afj	H2afj	1369.6476247649	IL6_3
SRX6072819	Mrps7	Mrps7	2502.48701534147	IL6_3
SRX6072819	Pou2f2	Pou2f2	194.140083884121	IL6_3
SRX6072819	F8	F8	6.40022254563036	IL6_3
SRX6072819	Emc8	Emc8	666.689848503162	IL6_3
SRX6072819	Rnft1	Rnft1	1219.24239494258	IL6_3
SRX6072819	Snord100	Snord100	108.803783275716	IL6_3
SRX6072819	Gm10778	Gm10778	16.0005563640759	IL6_3
SRX6072819	Ube2r2	Ube2r2	918.431935297956	IL6_3
SRX6072819	Cnih4	Cnih4	392.546982798662	IL6_3
SRX6072819	Ect2	Ect2	999.501420875941	IL6_3
SRX6072819	1810026J23Rik	1810026J23Rik	806.428040749425	IL6_3
SRX6072819	Dclre1a	Dclre1a	602.687623046859	IL6_3
SRX6072819	Tmem179b	Tmem179b	360.54587007051	IL6_3
SRX6072819	Isca1	Isca1	555.752657712236	IL6_3
SRX6072819	Haao	Haao	6.40022254563036	IL6_3
SRX6072819	Znf41-ps	Znf41-ps	27.7342976977315	IL6_3
SRX6072819	Riok1	Riok1	1587.25519131633	IL6_3
SRX6072819	Pigb	Pigb	200.540306429751	IL6_3
SRX6072819	Ncoa6	Ncoa6	232.541419157903	IL6_3
SRX6072819	Rdh5	Rdh5	6.40022254563036	IL6_3
SRX6072819	Psma7	Psma7	5279.11689638744	IL6_3
SRX6072819	Arl14ep	Arl14ep	756.292964141987	IL6_3
SRX6072819	Notch4	Notch4	19.2006676368911	IL6_3
SRX6072819	Sf3b5	Sf3b5	1787.79549774608	IL6_3
SRX6072819	Epc2	Epc2	899.231267661065	IL6_3
SRX6072819	Ube2e1	Ube2e1	1004.83493966397	IL6_3
SRX6072819	Bbs2	Bbs2	116.270709578951	IL6_3
SRX6072819	Rdm1	Rdm1	93.8699306692452	IL6_3
SRX6072819	Slc20a2	Slc20a2	363.745981343325	IL6_3
SRX6072819	Cxcr4	Cxcr4	14.9338526064708	IL6_3
SRX6072819	Psmg4	Psmg4	522.684841226479	IL6_3
SRX6072819	2310039H08Rik	2310039H08Rik	210.140640248197	IL6_3
SRX6072819	Hexb	Hexb	222.941085339457	IL6_3
SRX6072819	Trove2	Trove2	133.337969700632	IL6_3
SRX6072819	Cd200	Cd200	5997.00852525564	IL6_3
SRX6072819	Fbxo2	Fbxo2	2.13340751521012	IL6_3
SRX6072819	Gab2	Gab2	7.46692630323542	IL6_3
SRX6072819	Atp6ap1	Atp6ap1	1390.981699917	IL6_3
SRX6072819	Gm5803	Gm5803	7.46692630323542	IL6_3
SRX6072819	Slc25a1	Slc25a1	1381.38136609855	IL6_3
SRX6072819	Uhrf1bp1	Uhrf1bp1	689.090627412868	IL6_3
SRX6072819	Inafm2	Inafm2	393.613686556267	IL6_3
SRX6072819	Atg9a	Atg9a	132.271265943027	IL6_3
SRX6072819	Bpnt1	Bpnt1	825.628708386316	IL6_3
SRX6072819	Ppp1r8	Ppp1r8	2543.02175813046	IL6_3
SRX6072819	5530601H04Rik	5530601H04Rik	163.205674913574	IL6_3
SRX6072819	Poglut1	Poglut1	861.896636144888	IL6_3
SRX6072819	Sntb1	Sntb1	145.071711034288	IL6_3
SRX6072819	Ctcf	Ctcf	2978.23689123333	IL6_3
SRX6072819	Tmem101	Tmem101	219.740974066642	IL6_3
SRX6072819	Mirlet7f-1	Mirlet7f-1	12.8004450912607	IL6_3
SRX6072819	2900026A02Rik	2900026A02Rik	26.6675939401265	IL6_3
SRX6072819	1700007K09Rik	1700007K09Rik	1.06670375760506	IL6_3
SRX6072819	Plaur	Plaur	75.7359667899592	IL6_3
SRX6072819	Qrich1	Qrich1	3619.32584955397	IL6_3
SRX6072819	Ppp2r3c	Ppp2r3c	617.621475653329	IL6_3
SRX6072819	Polr3a	Polr3a	1674.72489943994	IL6_3
SRX6072819	Ccdc85b	Ccdc85b	248.541975521979	IL6_3
SRX6072819	Prickle3	Prickle3	28.8010014553366	IL6_3
SRX6072819	Etv5	Etv5	45.8682615770175	IL6_3
SRX6072819	Cd83	Cd83	229.341307885088	IL6_3
SRX6072819	Dclre1b	Dclre1b	685.890516140053	IL6_3
SRX6072819	Lemd2	Lemd2	473.616468376646	IL6_3
SRX6072819	Foxk1	Foxk1	728.558666444256	IL6_3
SRX6072819	Vps36	Vps36	1131.77268681897	IL6_3
SRX6072819	E130012A19Rik	E130012A19Rik	856.563117356863	IL6_3
SRX6072819	Srsf2	Srsf2	13714.6102115282	IL6_3
SRX6072819	Agps	Agps	3511.58877003586	IL6_3
SRX6072819	Sc5d	Sc5d	804.294633234215	IL6_3
SRX6072819	Slc52a2	Slc52a2	585.620362925178	IL6_3
SRX6072819	Efnb2	Efnb2	5.3335187880253	IL6_3
SRX6072819	Snapc4	Snapc4	1608.58926646843	IL6_3
SRX6072819	Srp14	Srp14	1204.30854233611	IL6_3
