Sample	Gene	gene_symbol	count	Status
DF_927_1_GFP	Frrs1	Frrs1	144.113836617401	AT2
DF_927_1_GFP	1700001J03Rik	1700001J03Rik	3.54378286764101	AT2
DF_927_1_GFP	Crat	Crat	7619.13316542818	AT2
DF_927_1_GFP	Hat1	Hat1	1608.87742190902	AT2
DF_927_1_GFP	Gp1ba	Gp1ba	76.7819621322219	AT2
DF_927_1_GFP	Arl15	Arl15	1148.18564911569	AT2
DF_927_1_GFP	4930581F22Rik	4930581F22Rik	87.413310735145	AT2
DF_927_1_GFP	Cttnbp2nl	Cttnbp2nl	4713.23121396255	AT2
DF_927_1_GFP	Bik	Bik	1214.33626264499	AT2
DF_927_1_GFP	Slc38a6	Slc38a6	393.359898308152	AT2
DF_927_1_GFP	Ccl3	Ccl3	55.5192649263759	AT2
DF_927_1_GFP	1700001K23Rik	1700001K23Rik	0	AT2
DF_927_1_GFP	Adprm	Adprm	780.813491836903	AT2
DF_927_1_GFP	Dennd2a	Dennd2a	363.828374411144	AT2
DF_927_1_GFP	Card6	Card6	578.817868381365	AT2
DF_927_1_GFP	Poli	Poli	167.739055735008	AT2
DF_927_1_GFP	Kctd10	Kctd10	11133.3845091722	AT2
DF_927_1_GFP	9330182L06Rik	9330182L06Rik	2186.5140293345	AT2
DF_927_1_GFP	Mettl4	Mettl4	414.622595513999	AT2
DF_927_1_GFP	2700049A03Rik	2700049A03Rik	791.444840439826	AT2
DF_927_1_GFP	9930021J03Rik	9930021J03Rik	2166.43259308454	AT2
DF_927_1_GFP	Lck	Lck	152.382663308564	AT2
DF_927_1_GFP	Slc26a6	Slc26a6	213.808233014341	AT2
DF_927_1_GFP	Cacul1	Cacul1	4514.77937337465	AT2
DF_927_1_GFP	9930111J21Rik1	9930111J21Rik1	11.8126095588034	AT2
DF_927_1_GFP	Ccdc42b	Ccdc42b	11.8126095588034	AT2
DF_927_1_GFP	1190002N15Rik	1190002N15Rik	2401.50352330473	AT2
DF_927_1_GFP	Carf	Carf	296.496499925965	AT2
DF_927_1_GFP	Depdc1b	Depdc1b	80.325744999863	AT2
DF_927_1_GFP	Cad	Cad	3654.82139749376	AT2
DF_927_1_GFP	F8	F8	48.4316991910938	AT2
DF_927_1_GFP	Cbx8	Cbx8	485.498252866819	AT2
DF_927_1_GFP	D17H6S56E-5	D17H6S56E-5	7927.44227491295	AT2
DF_927_1_GFP	Alpk3	Alpk3	187.820491984974	AT2
DF_927_1_GFP	Bnip3	Bnip3	4919.95188124161	AT2
DF_927_1_GFP	9430020K01Rik	9430020K01Rik	3467.00090550879	AT2
DF_927_1_GFP	Gcc2	Gcc2	2299.91508109902	AT2
DF_927_1_GFP	1700052K11Rik	1700052K11Rik	307.127848528888	AT2
DF_927_1_GFP	Ifitm1	Ifitm1	184.276709117333	AT2
DF_927_1_GFP	Bloc1s5	Bloc1s5	701.669007792921	AT2
DF_927_1_GFP	Bccip	Bccip	2660.19967264252	AT2
DF_927_1_GFP	Nudt16l1	Nudt16l1	1113.92908139516	AT2
DF_927_1_GFP	Lgmn	Lgmn	11380.2680489512	AT2
DF_927_1_GFP	Ccdc120	Ccdc120	3643.00878793496	AT2
DF_927_1_GFP	Atp6v1g1	Atp6v1g1	13127.3530026982	AT2
DF_927_1_GFP	Anapc4	Anapc4	4984.92123381502	AT2
DF_927_1_GFP	Gm7008	Gm7008	17.7189143382051	AT2
DF_927_1_GFP	Gm7030	Gm7030	5.90630477940169	AT2
DF_927_1_GFP	Lpgat1	Lpgat1	4000.9308575667	AT2
DF_927_1_GFP	Amn	Amn	1.18126095588034	AT2
DF_927_1_GFP	Gsn	Gsn	20102.6989471716	AT2
DF_927_1_GFP	Adamtsl5	Adamtsl5	437.066553675725	AT2
DF_927_1_GFP	Pes1	Pes1	6567.81091469468	AT2
DF_927_1_GFP	1810030O07Rik	1810030O07Rik	1910.09896565851	AT2
DF_927_1_GFP	Tmem95	Tmem95	9.4500876470427	AT2
DF_927_1_GFP	Aifm3	Aifm3	828.063930072117	AT2
DF_927_1_GFP	Micall2	Micall2	2291.64625440785	AT2
DF_927_1_GFP	Gldn	Gldn	5.90630477940169	AT2
