SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,09,001,Connecticut,Fairfield County,1,916829,445601,471228,56899,29226,27673,116150,59548,56602,53970,27516,26454,72101,37013,35088,716967,343248,373719,689810,329311,360499,350017,174085,175932,237309,116385,120924,256325,123911,132414,124075,52002,72073,56899,29226,27673,62907,32165,30742,66606,34212,32394,62192,31816,30376,50516,25884,24632,52251,26445,25806,53812,26507,27305,60121,29184,30937,71125,34249,36876,77362,37237,40125,71924,35084,36840,58614,28621,29993,48425,22969,25456,36305,16940,19365,26036,11466,14570,22147,9505,12642,19125,7516,11609,20462,6575,13887,39.5,38.0,40.8
050,09,001,Connecticut,Fairfield County,2,916904,445642,471262,56909,29232,27677,116162,59556,56606,53973,27518,26455,72103,37013,35090,717018,343275,373743,689860,329336,360524,350048,174101,175947,237335,116399,120936,256340,123921,132419,124082,52003,72079,56909,29232,27677,62915,32170,30745,66610,34215,32395,62195,31819,30376,50518,25883,24635,52260,26451,25809,53816,26509,27307,60128,29188,30940,71131,34251,36880,77369,37241,40128,71921,35083,36838,58620,28624,29996,48430,22973,25457,36305,16940,19365,26041,11467,14574,22147,9505,12642,19126,7516,11610,20463,6575,13888,39.5,38.0,40.8
050,09,001,Connecticut,Fairfield County,3,919355,446866,472489,56882,29220,27662,115982,59447,56535,54008,27557,26451,73425,37605,35820,719667,344551,375116,692483,330642,361841,350907,174557,176350,236854,116256,120598,257603,124489,133114,124601,52292,72309,56882,29220,27662,62779,32106,30673,66583,34202,32381,63429,32356,31073,50624,25945,24679,52430,26581,25849,54014,26600,27414,59659,28992,30667,70751,34083,36668,77358,37207,40151,72245,35222,37023,59248,28922,30326,48752,23138,25614,36617,17095,19522,26173,11545,14628,22022,9450,12572,19180,7562,11618,20609,6640,13969,39.5,38.0,40.8
050,09,001,Connecticut,Fairfield County,4,928000,451485,476515,56104,28808,27296,115973,59395,56578,54183,27636,26547,75854,38835,37019,728879,349367,379512,701740,335646,366094,352474,175630,176844,236004,116174,119830,262874,127008,135866,127008,53629,73379,56104,28808,27296,62827,32116,30711,66713,34294,32419,65877,33444,32433,50593,26012,24581,52890,26993,25897,55095,27099,27996,58086,28355,29731,69933,33727,36206,76852,36976,39876,73832,35910,37922,61763,30107,31656,50427,24015,26412,37847,17693,20154,27017,12023,14994,21785,9374,12411,19155,7583,11572,21204,6956,14248,39.7,38.1,41.0
050,09,001,Connecticut,Fairfield County,5,935099,455080,480019,55094,28195,26899,116019,59404,56615,54280,27702,26578,78193,40011,38182,736837,353541,383296,709706,339779,369927,353649,176527,177122,234692,115700,118992,265168,128136,137032,131653,55932,75721,55094,28195,26899,63083,32197,30886,66452,34093,32359,67121,34138,32983,51836,26689,25147,52941,26965,25976,55941,27545,28396,57409,28060,29349,68401,33130,35271,75901,36542,39359,74684,36216,38468,64421,31451,32970,50162,23927,26235,40739,19081,21658,28382,12647,15735,21890,9430,12460,18738,7497,11241,21904,7277,14627,39.8,38.2,41.2
050,09,001,Connecticut,Fairfield County,6,939924,457531,482393,54102,27615,26487,115037,58845,56192,54307,27946,26361,81007,41336,39671,743720,357141,386579,716478,343125,373353,354571,177168,177403,232827,114933,117894,267810,129309,138501,134834,57547,77287,54102,27615,26487,62494,31952,30542,66113,33940,32173,67105,34143,32962,54639,28092,26547,52678,26896,25782,56106,27512,28594,57383,28093,29290,66660,32432,34228,74641,35781,38860,75158,36348,38810,66592,32550,34042,51419,24630,26789,41679,19527,22152,30263,13628,16635,22140,9560,12580,18415,7386,11029,22337,7446,14891,39.9,38.3,41.4
050,09,001,Connecticut,Fairfield County,7,944196,459861,484335,53620,27387,26233,113913,58297,55616,54477,27903,26574,83886,42997,40889,749464,360243,389221,722186,346274,375912,355690,178010,177680,230867,113973,116894,269781,130394,139387,137652,58910,78742,53620,27387,26233,61556,31370,30186,65897,33790,32107,67329,34371,32958,57494,29666,27828,52534,26635,25899,56251,27755,28496,57405,28102,29303,64677,31481,33196,72442,34924,37518,75749,36500,39249,68253,33284,34969,53337,25686,27651,42630,19878,22752,31524,14303,17221,22653,9782,12871,18097,7299,10798,22748,7648,15100,40.0,38.4,41.5
050,09,001,Connecticut,Fairfield County,8,944943,460147,484796,53031,26982,26049,112195,57367,54828,54252,27751,26501,85431,43716,41715,752702,362011,390691,725465,348047,377418,354264,177213,177051,227999,112653,115346,271756,131465,140291,140279,60213,80066,53031,26982,26049,60374,30901,29473,65239,33373,31866,67176,34198,32978,59089,30362,28727,52099,26412,25687,55764,27663,28101,57734,28205,29529,62402,30373,32029,71221,34489,36732,75498,36284,39214,69588,33824,35764,55449,26868,28581,43771,20395,23376,32577,14860,17717,22987,9915,13072,17879,7321,10558,23065,7722,15343,40.2,38.6,41.7
050,09,001,Connecticut,Fairfield County,9,944347,459781,484566,52545,26802,25743,110600,56387,54213,53656,27501,26155,86562,44098,42464,754811,362987,391824,727546,349091,378455,352903,176638,176265,225568,111711,113857,272331,131718,140613,143085,61564,81521,52545,26802,25743,58893,30165,28728,64590,32894,31696,67126,34110,33016,60209,30817,29392,51515,26237,25278,55672,27699,27973,58186,28387,29799,60195,29388,30807,69607,33674,35933,74749,36060,38689,70503,34088,36415,57472,27896,29576,45039,21032,24007,33320,15232,18088,23584,10162,13422,17771,7284,10487,23371,7854,15517,40.3,38.7,41.8
050,09,001,Connecticut,Fairfield County,10,943038,459242,483796,52058,26683,25375,109120,55573,53547,53102,27094,26008,86535,43975,42560,755905,363678,392227,728758,349892,378866,350789,175679,175110,224212,111270,112942,271858,131548,140310,146153,63099,83054,52058,26683,25375,57616,29340,28276,64564,32893,31671,66300,33675,32625,60277,30734,29543,51938,26672,25266,55135,27396,27739,57983,28309,29674,59156,28893,30263,68020,33045,34975,73377,35356,38021,70863,34234,36629,59598,28913,30685,44504,20817,23687,35771,16344,19427,24578,10593,13985,17839,7408,10431,23461,7937,15524,40.5,38.9,42.0
