SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,44,001,Rhode Island,Bristol County,1,49875,23951,25924,2179,1100,1079,5349,2673,2676,2632,1360,1272,6051,3114,2937,41057,19526,21531,39715,18818,20897,18230,9113,9117,10179,4943,5236,15142,7243,7899,8343,3518,4825,2179,1100,1079,2870,1407,1463,3111,1570,1541,4125,2137,1988,3926,2033,1893,2327,1193,1134,2028,976,1052,2517,1200,1317,3307,1574,1733,4267,1977,2290,4182,2052,2130,3621,1760,1861,3072,1454,1618,2215,1055,1160,1683,762,921,1476,608,868,1361,534,827,1608,559,1049,42.9,41.2,44.4
050,44,001,Rhode Island,Bristol County,2,49844,23935,25909,2174,1096,1078,5345,2671,2674,2632,1360,1272,6051,3114,2937,41035,19516,21519,39693,18808,20885,18219,9108,9111,10168,4938,5230,15136,7241,7895,8338,3515,4823,2174,1096,1078,2868,1407,1461,3109,1568,1541,4125,2137,1988,3926,2033,1893,2326,1192,1134,2024,975,1049,2513,1198,1315,3305,1573,1732,4264,1976,2288,4180,2051,2129,3620,1760,1860,3072,1454,1618,2211,1052,1159,1683,762,921,1476,608,868,1361,534,827,1607,559,1048,42.9,41.2,44.4
050,44,001,Rhode Island,Bristol County,3,49818,23922,25896,2170,1086,1084,5344,2670,2674,2616,1353,1263,6038,3117,2921,41026,19516,21510,39688,18813,20875,18179,9092,9087,10151,4935,5216,15166,7248,7918,8333,3513,4820,2170,1086,1084,2861,1409,1452,3109,1574,1535,4136,2128,2008,3892,2029,1863,2349,1202,1147,2044,999,1045,2482,1175,1307,3276,1559,1717,4223,1958,2265,4202,2046,2156,3657,1781,1876,3084,1463,1621,2235,1063,1172,1674,754,920,1464,607,857,1354,534,820,1606,555,1051,42.9,41.2,44.4
050,44,001,Rhode Island,Bristol County,4,49233,23605,25628,2116,1070,1046,5363,2670,2693,2584,1328,1256,5427,2802,2625,40505,19222,21283,39170,18537,20633,17517,8706,8811,10134,4905,5229,15157,7232,7925,8452,3598,4854,2116,1070,1046,2872,1438,1434,3119,1561,1558,3871,1976,1895,3512,1825,1687,2370,1197,1173,2105,1046,1059,2412,1122,1290,3247,1540,1707,3973,1857,2116,4248,2019,2229,3757,1847,1910,3179,1509,1670,2352,1109,1243,1679,763,916,1457,616,841,1337,545,792,1627,565,1062,43.5,41.9,44.9
050,44,001,Rhode Island,Bristol County,5,49268,23665,25603,2050,1039,1011,5265,2627,2638,2570,1296,1274,5415,2793,2622,40682,19366,21316,39383,18703,20680,17501,8723,8778,10163,4942,5221,15024,7190,7834,8781,3778,5003,2050,1039,1011,2784,1401,1383,3128,1534,1594,3865,1963,1902,3473,1818,1655,2426,1252,1174,2217,1099,1118,2342,1096,1246,3178,1495,1683,3784,1779,2005,4211,2017,2194,3886,1884,2002,3143,1510,1633,2579,1198,1381,1731,818,913,1470,615,855,1298,546,752,1703,601,1102,43.8,42.2,45.1
050,44,001,Rhode Island,Bristol County,6,49247,23705,25542,1964,995,969,5261,2649,2612,2541,1274,1267,5421,2822,2599,40748,19439,21309,39481,18787,20694,17458,8701,8757,10118,4919,5199,14963,7150,7813,8979,3896,5083,1964,995,969,2751,1400,1351,3132,1563,1569,3851,1922,1929,3489,1860,1629,2469,1258,1211,2233,1090,1143,2286,1072,1214,3130,1499,1631,3630,1717,1913,4142,1953,2189,3974,1934,2040,3217,1546,1671,2626,1210,1416,1867,904,963,1504,646,858,1256,519,737,1726,617,1109,44.0,42.4,45.3
050,44,001,Rhode Island,Bristol County,7,49074,23643,25431,1989,1028,961,5073,2531,2542,2557,1280,1277,5413,2809,2604,40738,19445,21293,39455,18804,20651,17351,8666,8685,10020,4899,5121,14877,7126,7751,9145,3970,5175,1989,1028,961,2606,1317,1289,3106,1536,1570,3834,1913,1921,3497,1854,1643,2476,1285,1191,2248,1082,1166,2300,1093,1207,2996,1439,1557,3483,1664,1819,4124,1921,2203,3979,1945,2034,3291,1596,1695,2744,1260,1484,1951,933,1018,1501,663,838,1255,520,735,1694,594,1100,44.2,42.6,45.6
050,44,001,Rhode Island,Bristol County,8,49127,23676,25451,1926,1005,921,5032,2512,2520,2526,1249,1277,5499,2834,2665,40913,19532,21381,39643,18910,20733,17405,8726,8679,9993,4945,5048,14871,7078,7793,9280,4053,5227,1926,1005,921,2601,1314,1287,3044,1500,1544,3815,1887,1928,3597,1894,1703,2417,1277,1140,2310,1134,1176,2408,1159,1249,2858,1375,1483,3405,1635,1770,4054,1858,2196,4015,1963,2052,3397,1622,1775,2843,1335,1508,2015,939,1076,1483,674,809,1250,524,726,1689,581,1108,44.4,42.6,45.8
050,44,001,Rhode Island,Bristol County,9,48844,23570,25274,1915,996,919,4925,2490,2435,2518,1256,1262,5349,2726,2623,40756,19460,21296,39486,18828,20658,17271,8630,8641,10042,4973,5069,14757,7059,7698,9338,4070,5268,1915,996,919,2525,1294,1231,3038,1521,1517,3749,1854,1895,3480,1803,1677,2491,1327,1164,2347,1153,1194,2456,1201,1255,2748,1292,1456,3386,1639,1747,3829,1782,2047,4040,1933,2107,3502,1705,1797,2875,1334,1541,2103,964,1139,1472,670,802,1227,516,711,1661,586,1075,44.4,42.7,46.0
050,44,001,Rhode Island,Bristol County,10,48734,23543,25191,1962,1022,940,4756,2421,2335,2485,1226,1259,5328,2674,2654,40755,19484,21271,39531,18874,20657,17327,8651,8676,10144,5049,5095,14593,6977,7616,9466,4174,5292,1962,1022,940,2444,1256,1188,2942,1463,1479,3757,1855,1902,3426,1747,1679,2500,1340,1160,2386,1208,1178,2575,1219,1356,2683,1282,1401,3312,1585,1727,3691,1745,1946,3967,1900,2067,3623,1747,1876,2852,1330,1522,2249,1032,1217,1500,699,801,1234,522,712,1631,591,1040,44.5,42.8,46.0
