SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,34,001,New Jersey,Atlantic County,1,274549,133175,141374,16484,8403,8081,31522,16284,15238,15882,8098,7784,25489,12816,12673,218680,104491,114189,210661,100390,110271,105054,51765,53289,67549,32788,34761,78721,38241,40480,38902,16545,22357,16484,8403,8081,17074,8846,8228,18314,9375,8939,19854,10139,9715,17651,8838,8813,15893,7895,7998,15350,7432,7918,17105,8164,8941,19201,9297,9904,22230,10907,11323,22390,10817,11573,18272,8884,9388,15829,7633,8196,12034,5548,6486,9054,4085,4969,7035,3060,3975,5567,2221,3346,5212,1631,3581,39.9,38.6,41.0
050,34,001,New Jersey,Atlantic County,2,274525,133160,141365,16483,8402,8081,31518,16281,15237,15882,8097,7785,25490,12817,12673,218661,104481,114180,210642,100380,110262,105048,51762,53286,67541,32784,34757,78712,38235,40477,38899,16544,22355,16483,8402,8081,17070,8844,8226,18313,9373,8940,19855,10139,9716,17652,8839,8813,15891,7894,7997,15348,7432,7916,17103,8163,8940,19199,9295,9904,22231,10907,11324,22385,10815,11570,18270,8881,9389,15826,7632,8194,12032,5546,6486,9056,4087,4969,7034,3060,3974,5566,2220,3346,5211,1631,3580,39.9,38.6,41.0
050,34,001,New Jersey,Atlantic County,3,274648,133209,141439,16433,8383,8050,31425,16223,15202,15812,8075,7737,25564,12857,12707,219010,104646,114364,210978,100528,110450,104917,51674,53243,67362,32673,34689,78982,38343,40639,39070,16655,22415,16433,8383,8050,17019,8796,8223,18227,9358,8869,19783,10090,9693,17772,8911,8861,15985,7937,8048,15356,7436,7920,16913,8067,8846,19108,9233,9875,22132,10843,11289,22400,10832,11568,18485,8968,9517,15965,7700,8265,12118,5600,6518,9076,4109,4967,7041,3069,3972,5566,2226,3340,5269,1651,3618,40.0,38.7,41.1
050,34,001,New Jersey,Atlantic County,4,274621,133063,141558,16468,8357,8111,31053,15999,15054,15436,7886,7550,25902,13062,12840,219663,104932,114731,211664,100821,110843,104236,51290,52946,66553,32212,34341,79513,38478,41035,39696,17069,22627,16468,8357,8111,16864,8678,8186,17844,9191,8653,19382,9859,9523,18301,9219,9082,16268,8075,8193,15427,7458,7969,15995,7618,8377,18863,9061,9802,21443,10431,11012,22384,10838,11546,19230,9261,9969,16456,7948,8508,12424,5780,6644,9226,4205,5021,7122,3110,4012,5577,2244,3333,5347,1730,3617,40.2,38.8,41.3
050,34,001,New Jersey,Atlantic County,5,274629,133091,141538,16506,8398,8108,30754,15858,14896,14891,7595,7296,26075,13173,12902,220161,105121,115040,212478,101240,111238,103154,50764,52390,65748,31834,33914,79309,38341,40968,41346,17892,23454,16506,8398,8108,16721,8600,8121,17593,9096,8497,18825,9598,9227,18581,9332,9249,16132,8014,8118,15600,7518,8082,15475,7456,8019,18541,8846,9695,20781,10066,10715,22283,10817,11466,19947,9602,10345,16298,7856,8442,13420,6356,7064,9628,4331,5297,7225,3161,4064,5557,2233,3324,5516,1811,3705,40.5,39.0,41.7
050,34,001,New Jersey,Atlantic County,6,274314,132913,141401,16327,8297,8030,30431,15610,14821,14420,7388,7032,26517,13403,13114,220490,105351,115139,213136,101618,111518,102739,50690,52049,65312,31702,33610,78918,38057,40861,42389,18456,23933,16327,8297,8030,16575,8475,8100,17366,8938,8428,18428,9437,8991,18999,9551,9448,16398,8236,8162,15635,7557,8078,15354,7423,7931,17925,8486,9439,19807,9546,10261,22018,10713,11305,20623,9875,10748,16470,7923,8547,13766,6573,7193,10200,4615,5585,7426,3255,4171,5442,2215,3227,5555,1798,3757,40.6,39.0,42.0
050,34,001,New Jersey,Atlantic County,7,272578,132041,140537,16104,8194,7910,29872,15258,14614,14217,7338,6879,26155,13210,12945,219535,104948,114587,212385,101251,111134,101044,49963,51081,64253,31253,33000,78510,37815,40695,43467,18973,24494,16104,8194,7910,16463,8355,8108,16990,8741,8249,17834,9124,8710,18957,9586,9371,16343,8217,8126,15593,7601,7992,15091,7281,7810,17226,8154,9072,18915,9078,9837,21722,10562,11160,21014,10095,10919,16859,8080,8779,14235,6763,7472,10599,4799,5800,7594,3333,4261,5366,2228,3138,5673,1850,3823,41.0,39.3,42.4
050,34,001,New Jersey,Atlantic County,8,270153,130783,139370,15770,7983,7787,29339,15003,14336,13953,7225,6728,25604,12836,12768,218054,104206,113848,211091,100572,110519,99116,49083,50033,62988,30793,32195,78010,37449,40561,44489,19494,24995,15770,7983,7787,16034,8142,7892,16734,8632,8102,17389,8912,8477,18739,9378,9361,16423,8302,8121,15211,7472,7739,15030,7269,7761,16324,7750,8574,18355,8787,9568,21107,10164,10943,21193,10135,11058,17355,8363,8992,14671,6978,7693,10899,4947,5952,7776,3421,4355,5345,2233,3112,5798,1915,3883,41.2,39.5,42.8
050,34,001,New Jersey,Atlantic County,9,267217,129302,137915,15200,7689,7511,28957,14735,14222,13720,7088,6632,24798,12454,12344,216322,103411,112911,209340,99790,109550,96882,48142,48740,61707,30317,31390,77349,37008,40341,45486,20011,25475,15200,7689,7511,15854,8011,7843,16446,8441,8005,17073,8805,8268,18102,9020,9082,16460,8412,8048,15051,7440,7611,14776,7128,7648,15420,7337,8083,18036,8582,9454,20310,9742,10568,21019,10085,10934,17984,8599,9385,15061,7122,7939,11201,5140,6061,7928,3510,4418,5460,2299,3161,5836,1940,3896,41.6,39.8,43.2
050,34,001,New Jersey,Atlantic County,10,265498,128538,136960,14701,7452,7249,28762,14679,14083,13531,6957,6574,24188,12202,11986,215456,103049,112407,208504,99450,109054,95547,47637,47910,61075,30134,30941,76616,36513,40103,46625,20601,26024,14701,7452,7249,15756,8067,7689,16253,8268,7985,16894,8720,8174,17578,8783,8795,16609,8463,8146,15020,7493,7527,14699,7081,7618,14747,7097,7650,17748,8372,9376,19553,9328,10225,20806,9984,10822,18509,8829,9680,14898,7043,7855,12008,5592,6416,8245,3598,4647,5613,2370,3243,5861,1998,3863,41.8,40.0,43.5
