SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,45,001,South Carolina,Abbeville County,1,25417,12321,13096,1527,798,729,2878,1487,1391,1382,701,681,2421,1205,1216,20338,9704,10634,19630,9335,10295,9062,4470,4592,5604,2729,2875,7402,3586,3816,4203,1815,2388,1527,798,729,1573,791,782,1650,861,789,1902,976,926,1556,765,791,1211,598,613,1288,587,701,1511,774,737,1594,770,824,1780,871,909,1889,911,978,1937,925,1012,1796,879,917,1354,643,711,1035,476,559,768,327,441,569,230,339,477,139,338,41.6,40.1,42.9
050,45,001,South Carolina,Abbeville County,2,25416,12316,13100,1521,794,727,2880,1483,1397,1385,704,681,2425,1205,1220,20339,9704,10635,19630,9335,10295,9065,4470,4595,5600,2727,2873,7404,3587,3817,4201,1816,2385,1521,794,727,1572,786,786,1653,863,790,1907,978,929,1558,765,793,1210,599,611,1285,585,700,1513,774,739,1592,769,823,1787,875,912,1891,912,979,1936,923,1013,1790,877,913,1357,645,712,1035,477,558,769,328,441,567,228,339,473,138,335,41.6,40.1,42.9
050,45,001,South Carolina,Abbeville County,3,25328,12277,13051,1501,783,718,2870,1480,1390,1358,689,669,2437,1209,1228,20296,9688,10608,19599,9325,10274,9032,4454,4578,5565,2715,2850,7390,3581,3809,4207,1820,2387,1501,783,718,1564,782,782,1634,857,777,1883,964,919,1584,775,809,1213,603,610,1281,591,690,1484,755,729,1587,766,821,1770,868,902,1890,907,983,1926,921,1005,1804,885,919,1363,649,714,1028,472,556,769,330,439,570,228,342,477,141,336,41.7,40.2,43.0
050,45,001,South Carolina,Abbeville County,4,25081,12168,12913,1434,733,701,2845,1501,1344,1291,665,626,2527,1238,1289,20168,9612,10556,19511,9269,10242,8896,4370,4526,5386,2630,2756,7330,3552,3778,4268,1849,2419,1434,733,701,1537,797,740,1616,867,749,1789,916,873,1721,824,897,1196,598,598,1210,580,630,1365,665,700,1615,787,828,1699,837,862,1864,886,978,1878,909,969,1889,920,969,1398,676,722,1014,460,554,788,336,452,588,231,357,480,146,334,42.1,40.6,43.5
050,45,001,South Carolina,Abbeville County,5,25019,12100,12919,1400,695,705,2833,1471,1362,1302,682,620,2534,1250,1284,20138,9586,10552,19484,9252,10232,8817,4334,4483,5306,2583,2723,7169,3460,3709,4475,1959,2516,1400,695,705,1523,793,730,1635,859,776,1707,876,831,1804,875,929,1196,589,607,1252,605,647,1300,624,676,1558,765,793,1667,822,845,1811,864,947,1855,893,962,1836,881,955,1506,739,767,1052,477,575,808,346,462,594,230,364,515,167,348,42.2,40.8,43.6
050,45,001,South Carolina,Abbeville County,6,24899,12090,12809,1349,676,673,2783,1440,1343,1292,674,618,2520,1252,1268,20123,9636,10487,19475,9300,10175,8709,4313,4396,5221,2553,2668,7110,3437,3673,4624,2058,2566,1349,676,673,1527,798,729,1580,808,772,1694,879,815,1794,881,913,1157,583,574,1239,600,639,1281,610,671,1544,760,784,1651,813,838,1765,844,921,1865,918,947,1829,862,967,1569,784,785,1135,517,618,818,358,460,597,235,362,505,164,341,42.7,41.4,44.0
050,45,001,South Carolina,Abbeville County,7,24795,12000,12795,1306,642,664,2699,1397,1302,1327,711,616,2425,1192,1233,20126,9609,10517,19463,9250,10213,8659,4273,4386,5248,2560,2688,6994,3348,3646,4796,2150,2646,1306,642,664,1483,785,698,1557,802,755,1713,885,828,1698,828,870,1207,605,602,1244,598,646,1281,609,672,1516,748,768,1602,776,826,1711,806,905,1865,905,960,1816,861,955,1626,791,835,1181,555,626,861,388,473,595,240,355,533,176,357,43.1,41.9,44.3
050,45,001,South Carolina,Abbeville County,8,24796,12033,12763,1287,653,634,2657,1358,1299,1320,705,615,2426,1230,1196,20195,9675,10520,19532,9317,10215,8654,4303,4351,5230,2535,2695,6964,3337,3627,4912,2215,2697,1287,653,634,1492,790,702,1487,735,752,1730,912,818,1694,856,838,1250,610,640,1257,620,637,1254,586,668,1469,719,750,1581,755,826,1716,829,887,1844,892,952,1823,861,962,1668,797,871,1245,607,638,850,380,470,608,247,361,541,184,357,43.4,42.1,44.6
050,45,001,South Carolina,Abbeville County,9,24657,11938,12719,1277,637,640,2609,1336,1273,1283,654,629,2352,1220,1132,20150,9659,10491,19488,9311,10177,8545,4257,4288,5210,2525,2685,6866,3299,3567,5060,2267,2793,1277,637,640,1438,756,682,1471,722,749,1713,892,821,1622,840,782,1337,637,700,1247,614,633,1237,586,651,1389,688,701,1605,768,837,1658,825,833,1809,850,959,1794,856,938,1719,808,911,1289,631,658,846,376,470,626,251,375,580,201,379,43.7,42.2,45.0
050,45,001,South Carolina,Abbeville County,10,24567,11902,12665,1244,642,602,2587,1327,1260,1242,638,604,2273,1153,1120,20159,9657,10502,19494,9295,10199,8442,4170,4272,5200,2516,2684,6828,3283,3545,5193,2343,2850,1244,642,602,1382,697,685,1478,767,711,1687,869,818,1555,785,770,1445,701,744,1212,604,608,1239,575,664,1304,636,668,1591,775,816,1639,802,837,1795,850,945,1803,856,947,1681,800,881,1395,689,706,886,393,493,628,251,377,603,210,393,44.1,42.5,45.4
